gene	leading_edge_dataset_count	max_same_pathway_dataset_count	leading_edge_datasets	pathway_count	resistance_direction	example_pathways	crispr_effect	crispr_p	crispr_fdr	crispr_direction
POLE2	2	2	gse111151,gse118713	1	consistently_down_in_resistance_pathways	reactome:REACTOME_CELL_CYCLE_MITOTIC	0.2785677613108941	0.3241615424922652	0.8451559910235762	nonsignificant_tolerance_direction
POLE3	2	2	gse111151,gse118713	1	consistently_down_in_resistance_pathways	reactome:REACTOME_CELL_CYCLE_MITOTIC	0.6067379330752383	0.1328335397646349	0.7746822943330592	nonsignificant_tolerance_direction
POP7	2	2	gse111151,gse240112	1	consistently_down_in_resistance_pathways	hallmark:HALLMARK_E2F_TARGETS	-0.2206143638062441	0.724909662727134	0.9564161397248734	nonsignificant_sensitising_direction
PORCN	2	2	gse111151,gse118713	1	consistently_up_in_resistance_pathways	go_bp:GOBP_WNT_SIGNALING_PATHWAY	0.0617294405030071	0.838685373762212	0.9800952768605136	nonsignificant_tolerance_direction
PPFIBP2	2	2	gse111151,gse118713	1	consistently_up_in_resistance_pathways	go_bp:GOBP_SYNAPSE_ORGANIZATION	0.1077483554234159	0.7617870892493346	0.9618890056137244	nonsignificant_tolerance_direction
PPP1R12B	2	2	gse111151,gse118713	1	consistently_down_in_resistance_pathways	reactome:REACTOME_CELL_CYCLE_MITOTIC	0.0092411017688451	0.9807361109574568	0.9990839080152084	nonsignificant_tolerance_direction
PPP6C	2	2	gse111151,gse118713	1	consistently_down_in_resistance_pathways	reactome:REACTOME_CHROMOSOME_MAINTENANCE	-0.4710791046348523	0.3680835871257859	0.8616992629355004	nonsignificant_sensitising_direction
PRDM5	2	2	gse111151,gse240112	1	consistently_up_in_resistance_pathways	go_bp:GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION	-0.2948804885442442	0.2216585697349077	0.8014286065646663	nonsignificant_sensitising_direction
PRLR	2	2	gse118713,gse240112	1	consistently_down_in_resistance_pathways	hallmark:HALLMARK_ESTROGEN_RESPONSE_LATE	-0.2869187103974155	0.362654272631209	0.858431182038278	nonsignificant_sensitising_direction
RAB8A	2	2	gse111151,gse118713	1	consistently_down_in_resistance_pathways	reactome:REACTOME_CELL_CYCLE_MITOTIC	-0.1340826603859302	0.6225263523610508	0.9362400337862662	nonsignificant_sensitising_direction
RABEP1	2	2	gse111151,gse118713	1	consistently_down_in_resistance_pathways	hallmark:HALLMARK_ESTROGEN_RESPONSE_LATE	-0.3405275679650117	0.181135547053444	0.792326934381691	nonsignificant_sensitising_direction
RAD23B	2	2	gse111151,gse118713	1	consistently_down_in_resistance_pathways	hallmark:HALLMARK_G2M_CHECKPOINT	0.2377541635339533	0.6610974205670482	0.942651577539066	nonsignificant_tolerance_direction
RAD51C	2	2	gse111151,gse118713	1	consistently_down_in_resistance_pathways	hallmark:HALLMARK_E2F_TARGETS	0.4086177914613067	0.405047265772757	0.8795746183991108	nonsignificant_tolerance_direction
RASGRP1	2	2	gse111151,gse240112	1	consistently_down_in_resistance_pathways	hallmark:HALLMARK_ESTROGEN_RESPONSE_EARLY	-0.0659349552127217	0.8608237742645323	0.9836882550562516	nonsignificant_sensitising_direction
RASSF6	2	2	gse111151,gse240112	1	consistently_up_in_resistance_pathways	go_bp:GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH	0.1743443776559177	0.6858218369921648	0.9479237791810524	nonsignificant_tolerance_direction
RBM14	2	2	gse111151,gse118713	1	consistently_down_in_resistance_pathways	hallmark:HALLMARK_G2M_CHECKPOINT	-0.2160631834077486	0.5001348630808514	0.9012931658283324	nonsignificant_sensitising_direction
RHOBTB3	2	2	gse118713,gse240112	1	consistently_down_in_resistance_pathways	hallmark:HALLMARK_ESTROGEN_RESPONSE_EARLY	0.3073758743098995	0.2422619222199862	0.8121550190740409	nonsignificant_tolerance_direction
RHOU	2	2	gse118713,gse240112	1	consistently_up_in_resistance_pathways	go_bp:GOBP_REGULATION_OF_CELL_SHAPE	-0.2421645251838491	0.3270653413175436	0.8472075266367395	nonsignificant_sensitising_direction
RMI1	2	2	gse111151,gse118713	1	consistently_down_in_resistance_pathways	reactome:REACTOME_CELL_CYCLE_CHECKPOINTS	0.6432525735347294	0.0488929493132823	0.6799624035137928	nonsignificant_tolerance_direction
RNASEH2B	2	2	gse111151,gse240112	1	consistently_up_in_resistance_pathways	go_bp:GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT	0.1598776881181978	0.6019984527771159	0.9301440382373476	nonsignificant_tolerance_direction
RNF149	2	2	gse111151,gse118713	1	consistently_up_in_resistance_pathways	go_bp:GOBP_NEGATIVE_REGULATION_OF_MAPK_CASCADE	0.0270977593217383	0.9339835782815266	0.9935755778803804	nonsignificant_tolerance_direction
RRAGD	2	2	gse118713,gse240112	1	consistently_up_in_resistance_pathways	hallmark:HALLMARK_IL2_STAT5_SIGNALING	0.0091992317137288	0.9778093745943468	0.998662578302875	nonsignificant_tolerance_direction
S1PR3	2	2	gse111151,gse118713	1	consistently_down_in_resistance_pathways	reactome:REACTOME_ESR_MEDIATED_SIGNALING	0.3375379997550709	0.133401312683273	0.7751571962977918	nonsignificant_tolerance_direction
SAP30	2	2	gse111151,gse118713	1	consistently_down_in_resistance_pathways	hallmark:HALLMARK_G2M_CHECKPOINT	-0.0662250285161638	0.8364319125787636	0.9799595569625013	nonsignificant_sensitising_direction
SATB1	2	2	gse118713,gse240112	1	consistently_up_in_resistance_pathways	hallmark:HALLMARK_KRAS_SIGNALING_UP	0.0529612353593389	0.8338431315277036	0.9790077432309162	nonsignificant_tolerance_direction
SC5D	2	2	gse111151,gse118713	1	consistently_up_in_resistance_pathways	go_bp:GOBP_ALCOHOL_METABOLIC_PROCESS	-0.4412590422995883	0.2557919360464265	0.8153712795208955	nonsignificant_sensitising_direction
SEC14L2	2	2	gse111151,gse118713	1	consistently_up_in_resistance_pathways	go_bp:GOBP_ALCOHOL_METABOLIC_PROCESS	0.3098334131240996	0.4977878127927201	0.9007312512025376	nonsignificant_tolerance_direction
SERGEF	2	2	gse111151,gse118713	1	consistently_up_in_resistance_pathways	go_bp:GOBP_REGULATION_OF_SECRETION	0.3082233655161221	0.2760189785981978	0.8218139450417381	nonsignificant_tolerance_direction
SERINC3	2	2	gse111151,gse240112	1	consistently_up_in_resistance_pathways	go_bp:GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH	0.0729035290909312	0.8032135846339011	0.97016267556304	nonsignificant_tolerance_direction
SERPINA3	2	2	gse118713,gse240112	1	consistently_down_in_resistance_pathways	hallmark:HALLMARK_ESTROGEN_RESPONSE_LATE	-0.2034269876993715	0.5077161955645676	0.9049571544530124	nonsignificant_sensitising_direction
SH3BGRL2	2	2	gse118713,gse240112	1	consistently_up_in_resistance_pathways	hallmark:HALLMARK_IL2_STAT5_SIGNALING	0.1667175269492036	0.6733652152577202	0.946108834000311	nonsignificant_tolerance_direction
SH3BP4	2	2	gse111151,gse118713	1	consistently_up_in_resistance_pathways	go_bp:GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY	0.5218999128494328	0.2509852739844757	0.8131905849602168	nonsignificant_tolerance_direction
SHC4	2	2	gse118713,gse240112	1	consistently_up_in_resistance_pathways	go_bp:GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY	-0.2641006220309005	0.4595188857190563	0.8907126643630774	nonsignificant_sensitising_direction
SHISA8	2	2	gse111151,gse240112	1	consistently_up_in_resistance_pathways	go_bp:GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	0.6991283177533392	0.1170863315776895	0.7616616496167914	nonsignificant_tolerance_direction
SHISA9	2	2	gse111151,gse118713	1	consistently_up_in_resistance_pathways	go_bp:GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	0.2464552283799328	0.5767635096129792	0.9253871594950936	nonsignificant_tolerance_direction
SHMT1	2	2	gse111151,gse118713	1	consistently_down_in_resistance_pathways	hallmark:HALLMARK_E2F_TARGETS	-0.1046525840176393	0.8172655866725776	0.9749718667461594	nonsignificant_sensitising_direction
SHQ1	2	2	gse111151,gse118713	1	consistently_down_in_resistance_pathways	reactome:REACTOME_CHROMOSOME_MAINTENANCE	0.0182530524032067	0.9554244160633684	0.9969124218952656	nonsignificant_tolerance_direction
SLC16A3	2	2	gse111151,gse240112	1	consistently_up_in_resistance_pathways	reactome:REACTOME_HEMOSTASIS	0.4158411863106757	0.1175013722383629	0.7616616496167914	nonsignificant_tolerance_direction
SLC22A18	2	2	gse111151,gse240112	1	consistently_up_in_resistance_pathways	hallmark:HALLMARK_UV_RESPONSE_DN	0.2453416362212355	0.3804587572054976	0.8665547768395832	nonsignificant_tolerance_direction
SLC25A37	2	2	gse111151,gse240112	1	consistently_up_in_resistance_pathways	hallmark:HALLMARK_HEME_METABOLISM	0.0062787359248961	0.9863135478273302	0.9990839080152084	nonsignificant_tolerance_direction
SLC6A6	2	2	gse118713,gse240112	1	consistently_up_in_resistance_pathways	go_bp:GOBP_CIRCULATORY_SYSTEM_PROCESS	0.8591425848924157	0.0394630055421556	0.6535628881226343	nonsignificant_tolerance_direction
SLC7A2	2	2	gse118713,gse240112	1	consistently_down_in_resistance_pathways	hallmark:HALLMARK_ESTROGEN_RESPONSE_EARLY	-0.0357972683060276	0.9392627061542465	0.9943328055231128	nonsignificant_sensitising_direction
SLCO2A1	2	2	gse111151,gse118713	1	consistently_up_in_resistance_pathways	hallmark:HALLMARK_ANGIOGENESIS	-0.1172815899103412	0.6529126526969464	0.9413295209974551	nonsignificant_sensitising_direction
SLCO4A1	2	2	gse111151,gse118713	1	consistently_up_in_resistance_pathways	go_bp:GOBP_REGULATION_OF_HORMONE_LEVELS	-0.0773475714678735	0.820752763165463	0.9757382780856272	nonsignificant_sensitising_direction
SMIM14	2	2	gse118713,gse240112	1	consistently_up_in_resistance_pathways	go_bp:GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT	-0.4765260628563261	0.108645663497119	0.7616616496167914	nonsignificant_sensitising_direction
SNAP29	2	2	gse118713,gse240112	1	consistently_up_in_resistance_pathways	go_bp:GOBP_CELLULAR_COMPONENT_DISASSEMBLY	-0.2004170608505271	0.6478831100394173	0.9413295209974551	nonsignificant_sensitising_direction
SNX10	2	2	gse111151,gse118713	1	consistently_down_in_resistance_pathways	hallmark:HALLMARK_ESTROGEN_RESPONSE_LATE	-0.4621862549418463	0.1328676516186557	0.7746822943330592	nonsignificant_sensitising_direction
SNX27	2	2	gse118713,gse240112	1	consistently_up_in_resistance_pathways	go_bp:GOBP_SYNAPSE_ORGANIZATION	-0.6361246646096603	0.2246757607265177	0.8026025698409998	nonsignificant_sensitising_direction
SPECC1	2	2	gse118713,gse240112	1	consistently_up_in_resistance_pathways	go_bp:GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT	0.1472035743123001	0.6552043712414933	0.9413295209974551	nonsignificant_tolerance_direction
SRPX	2	2	gse111151,gse240112	1	consistently_up_in_resistance_pathways	go_bp:GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH	0.1446644328845057	0.650738723871504	0.9413295209974551	nonsignificant_tolerance_direction
ST6GALNAC2	2	2	gse118713,gse240112	1	consistently_down_in_resistance_pathways	hallmark:HALLMARK_ESTROGEN_RESPONSE_LATE	0.1884225796528111	0.6105080569980496	0.932606174212982	nonsignificant_tolerance_direction
STIL	2	2	gse111151,gse118713	1	consistently_down_in_resistance_pathways	hallmark:HALLMARK_G2M_CHECKPOINT	0.3498028871335172	0.2204128277329891	0.8014286065646663	nonsignificant_tolerance_direction
STK38L	2	2	gse118713,gse240112	1	consistently_up_in_resistance_pathways	go_bp:GOBP_SYNAPSE_ORGANIZATION	-0.0643316280692065	0.8673469729457359	0.9845887061358374	nonsignificant_sensitising_direction
STOX2	2	2	gse111151,gse240112	1	consistently_up_in_resistance_pathways	go_bp:GOBP_PLACENTA_DEVELOPMENT	0.3206224007848766	0.3733155878535041	0.8643394005033929	nonsignificant_tolerance_direction
SVIL	2	2	gse118713,gse240112	1	consistently_down_in_resistance_pathways	hallmark:HALLMARK_ESTROGEN_RESPONSE_EARLY	0.7985012594995418	0.0739144440939758	0.721886535321958	nonsignificant_tolerance_direction
SYT17	2	2	gse111151,gse118713	1	consistently_up_in_resistance_pathways	go_bp:GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT	-0.022457578863257	0.9468744750888296	0.996196999634656	nonsignificant_sensitising_direction
TCF19	2	2	gse118713,gse240112	1	consistently_down_in_resistance_pathways	hallmark:HALLMARK_E2F_TARGETS	0.4491782944274431	0.1780622946981922	0.7917886442317428	nonsignificant_tolerance_direction
TCP1	2	2	gse111151,gse118713	1	consistently_down_in_resistance_pathways	go_bp:GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION	-0.4078512165950871	0.3180553160680291	0.8436006706195857	nonsignificant_sensitising_direction
TCP11L2	2	2	gse118713,gse240112	1	consistently_up_in_resistance_pathways	go_bp:GOBP_MUSCLE_CELL_MIGRATION	0.6808598450298042	0.0989309090911414	0.7587390845797637	nonsignificant_tolerance_direction
TERT	2	2	gse111151,gse118713	1	consistently_down_in_resistance_pathways	reactome:REACTOME_CHROMOSOME_MAINTENANCE	-0.1368091666558832	0.6493650645139275	0.9413295209974551	nonsignificant_sensitising_direction
TGIF2	2	2	gse111151,gse240112	1	consistently_down_in_resistance_pathways	hallmark:HALLMARK_ESTROGEN_RESPONSE_EARLY	-0.0860559762839576	0.7802952210458481	0.9654668318662468	nonsignificant_sensitising_direction
TH	2	2	gse118713,gse240112	1	consistently_down_in_resistance_pathways	hallmark:HALLMARK_ESTROGEN_RESPONSE_LATE	-0.6603253016245816	0.1171560178613959	0.7616616496167914	nonsignificant_sensitising_direction
THSD4	2	2	gse118713,gse240112	1	consistently_down_in_resistance_pathways	hallmark:HALLMARK_ESTROGEN_RESPONSE_EARLY	-0.1189064533039196	0.6792373895879145	0.9469954003492922	nonsignificant_sensitising_direction
TIMELESS	2	2	gse111151,gse118713	1	consistently_down_in_resistance_pathways	hallmark:HALLMARK_E2F_TARGETS	-0.5150024105348177	0.1069241157980632	0.7616616496167914	nonsignificant_sensitising_direction
TMEM164	2	2	gse118713,gse240112	1	consistently_down_in_resistance_pathways	hallmark:HALLMARK_ESTROGEN_RESPONSE_EARLY	0.4587306449346435	0.3302298824173888	0.8479733823201587	nonsignificant_tolerance_direction
TRIM28	2	2	gse111151,gse118713	1	consistently_down_in_resistance_pathways	go_bp:GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION	-0.255632100616558	0.4622526546145821	0.8916006119852952	nonsignificant_sensitising_direction
TRIP10	2	2	gse118713,gse240112	1	consistently_up_in_resistance_pathways	hallmark:HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.1659328091802683	0.6722237407432353	0.9456643359127658	nonsignificant_tolerance_direction
TTC39A	2	2	gse111151,gse118713	1	consistently_down_in_resistance_pathways	hallmark:HALLMARK_ESTROGEN_RESPONSE_EARLY	0.664569436211111	0.1461008077242902	0.7847495820608489	nonsignificant_tolerance_direction
TUBA4A	2	2	gse118713,gse240112	1	consistently_up_in_resistance_pathways	reactome:REACTOME_HEMOSTASIS	-0.7558900417364232	0.0308779353409616	0.6275213234097299	nonsignificant_sensitising_direction
TYMS	2	2	gse111151,gse118713	1	consistently_down_in_resistance_pathways	reactome:REACTOME_CELL_CYCLE_MITOTIC	-0.3455210921326319	0.203665575582479	0.7999611810621501	nonsignificant_sensitising_direction
UNC13B	2	2	gse118713,gse240112	1	consistently_down_in_resistance_pathways	hallmark:HALLMARK_ESTROGEN_RESPONSE_LATE	0.4325041972472938	0.1354256766905202	0.7776626128639397	nonsignificant_tolerance_direction
WDR90	2	2	gse118713,gse240112	1	consistently_down_in_resistance_pathways	hallmark:HALLMARK_E2F_TARGETS	0.1896462221949679	0.5274381607907669	0.9125166418246884	nonsignificant_tolerance_direction
WRAP53	2	2	gse111151,gse118713	1	consistently_down_in_resistance_pathways	reactome:REACTOME_CHROMOSOME_MAINTENANCE	0.2588085144432543	0.4262353812451452	0.8840797489604788	nonsignificant_tolerance_direction
ZFHX2	2	2	gse111151,gse118713	1	consistently_up_in_resistance_pathways	go_bp:GOBP_REGULATION_OF_SYSTEM_PROCESS	-0.4215948044070261	0.3023727213356871	0.8393569308112855	nonsignificant_sensitising_direction
ZNF185	2	2	gse111151,gse118713	1	consistently_down_in_resistance_pathways	hallmark:HALLMARK_ESTROGEN_RESPONSE_EARLY	0.4964684627490818	0.2987737741072918	0.8363725451417264	nonsignificant_tolerance_direction
BMP4	1	1	gse111151	103	consistently_up_in_resistance_pathways	go_bp:GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION;go_bp:GOBP_ARTERY_DEVELOPMENT;go_bp:GOBP_AXIS_ELONGATION;go_bp:GOBP_BIOMINERAL_TISSUE_DEVELOPMENT;go_bp:GOBP_BONE_DEVELOPMENT;go_bp:GOBP_BONE_MINERALIZATION;go_bp:GOBP_BONE_MORPHOGENESIS;go_bp:GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE;go_bp:GOBP_CARDIAC_CHAMBER_DEVELOPMENT;go_bp:GOBP_CARDIAC_CHAMBER_MORPHOGENESIS	0.0432451905257833	0.8757530546145352	0.98463570784176	nonsignificant_tolerance_direction
NOG	1	1	gse240112	87	consistently_up_in_resistance_pathways	go_bp:GOBP_ARTERY_DEVELOPMENT;go_bp:GOBP_AXON_DEVELOPMENT;go_bp:GOBP_BLOOD_VESSEL_MORPHOGENESIS;go_bp:GOBP_BODY_MORPHOGENESIS;go_bp:GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE;go_bp:GOBP_CANONICAL_WNT_SIGNALING_PATHWAY;go_bp:GOBP_CARDIAC_CHAMBER_DEVELOPMENT;go_bp:GOBP_CARDIAC_CHAMBER_MORPHOGENESIS;go_bp:GOBP_CARDIAC_SEPTUM_DEVELOPMENT;go_bp:GOBP_CARDIAC_SEPTUM_MORPHOGENESIS	-0.2992734059962192	0.2233553119398646	0.8019098808826604	nonsignificant_sensitising_direction
SHH	1	1	gse240112	77	consistently_up_in_resistance_pathways	go_bp:GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION;go_bp:GOBP_ARTERY_DEVELOPMENT;go_bp:GOBP_AXIS_ELONGATION;go_bp:GOBP_AXON_DEVELOPMENT;go_bp:GOBP_BLOOD_VESSEL_MORPHOGENESIS;go_bp:GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE;go_bp:GOBP_CANONICAL_WNT_SIGNALING_PATHWAY;go_bp:GOBP_CELL_FATE_COMMITMENT;go_bp:GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION;go_bp:GOBP_DIENCEPHALON_DEVELOPMENT	0.0587853941063549	0.7929801646316201	0.9679638350697404	nonsignificant_tolerance_direction
TGFB2	1	1	gse111151	72	consistently_up_in_resistance_pathways	go_bp:GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION;go_bp:GOBP_AORTA_DEVELOPMENT;go_bp:GOBP_ARTERY_DEVELOPMENT;go_bp:GOBP_CARDIAC_CHAMBER_DEVELOPMENT;go_bp:GOBP_CARDIAC_CHAMBER_MORPHOGENESIS;go_bp:GOBP_CARDIAC_SEPTUM_DEVELOPMENT;go_bp:GOBP_CARDIAC_SEPTUM_MORPHOGENESIS;go_bp:GOBP_CARDIOCYTE_DIFFERENTIATION;go_bp:GOBP_CELL_CHEMOTAXIS;go_bp:GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	0.0313532008004919	0.9291662048097796	0.9923293400551184	nonsignificant_tolerance_direction
FGFR2	1	1	gse111151	70	consistently_up_in_resistance_pathways	go_bp:GOBP_AXIS_ELONGATION;go_bp:GOBP_AXON_DEVELOPMENT;go_bp:GOBP_BIOMINERAL_TISSUE_DEVELOPMENT;go_bp:GOBP_BONE_MORPHOGENESIS;go_bp:GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE;go_bp:GOBP_CANONICAL_WNT_SIGNALING_PATHWAY;go_bp:GOBP_CARDIAC_CHAMBER_DEVELOPMENT;go_bp:GOBP_CARDIAC_CHAMBER_MORPHOGENESIS;go_bp:GOBP_CARDIAC_SEPTUM_DEVELOPMENT;go_bp:GOBP_CARDIAC_SEPTUM_MORPHOGENESIS	0.0974096207785262	0.7035089336532594	0.9515468758851544	nonsignificant_tolerance_direction
SFRP1	1	1	gse111151	68	consistently_up_in_resistance_pathways	go_bp:GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION;go_bp:GOBP_AXIS_ELONGATION;go_bp:GOBP_CANONICAL_WNT_SIGNALING_PATHWAY;go_bp:GOBP_CELLULAR_RESPONSE_TO_INTERLEUKIN_1;go_bp:GOBP_CELLULAR_RESPONSE_TO_LIPID;go_bp:GOBP_CELL_FATE_COMMITMENT;go_bp:GOBP_CELL_MATRIX_ADHESION;go_bp:GOBP_CELL_SUBSTRATE_ADHESION;go_bp:GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY;go_bp:GOBP_DIGESTIVE_SYSTEM_DEVELOPMENT	-0.3038359468850524	0.4473285282984874	0.8882857432844812	nonsignificant_sensitising_direction
ITGB1	1	1	gse111151	64	consistently_up_in_resistance_pathways	go_bp:GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION;go_bp:GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION;go_bp:GOBP_AXON_DEVELOPMENT;go_bp:GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION;go_bp:GOBP_CARDIOCYTE_DIFFERENTIATION;go_bp:GOBP_CELLULAR_COMPONENT_DISASSEMBLY;go_bp:GOBP_CELL_FATE_COMMITMENT;go_bp:GOBP_CELL_MATRIX_ADHESION;go_bp:GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION;go_bp:GOBP_CELL_SUBSTRATE_ADHESION	0.3626937826892984	0.1833991856286423	0.7926413219601707	nonsignificant_tolerance_direction
WNT3A	1	1	gse111151	64	consistently_up_in_resistance_pathways	go_bp:GOBP_AXIS_ELONGATION;go_bp:GOBP_AXON_DEVELOPMENT;go_bp:GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT;go_bp:GOBP_CANONICAL_WNT_SIGNALING_PATHWAY;go_bp:GOBP_CARDIOCYTE_DIFFERENTIATION;go_bp:GOBP_CELLULAR_RESPONSE_TO_LIPID;go_bp:GOBP_CELL_FATE_COMMITMENT;go_bp:GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION;go_bp:GOBP_EAR_DEVELOPMENT;go_bp:GOBP_EAR_MORPHOGENESIS	0.3434755867861723	0.1857081666586273	0.7933731032718212	nonsignificant_tolerance_direction
