collection	pathway	resistance_consensus_class	resistance_median_NES	resistance_datasets_FDR05	gse245601_NES	gse245601_fdr	crispr_NES	crispr_fdr	candidates_connected	convergence_category
go_bp	GOBP_ESTABLISHMENT_OF_SPINDLE_ORIENTATION	MIXED	-1.013028923124483	0	-0.5760661144905729	0.9973978323943844	0.8772173326521705	0.8509774365711206		NONE
go_bp	GOBP_ENDODERMAL_CELL_FATE_COMMITMENT	not_tested_in_resistance		0			1.0037529042325355	0.7732992115414917		NONE
go_bp	GOBP_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	LOW_EVIDENCE	1.3527394271863185	0	-1.005358186903054	0.7099621822072794	1.0703072715923774	0.7037131998069498		NONE
go_bp	GOBP_NEGATIVE_REGULATION_OF_PEPTIDE_SECRETION	LOW_EVIDENCE	0.9499508994505476	0	-1.180320406105143	0.4936769822224805	-1.0018030658234234	0.768727615928396		NONE
go_bp	GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION	LOW_EVIDENCE	-1.0435054932479044	0	1.2335175898201596	0.5157251019219569	0.9142054658476676	0.8395076525908169		NONE
go_bp	GOBP_PROTEIN_LOCALIZATION_TO_MICROTUBULE	MIXED	0.8243466615759824	0	0.7545020771305274	0.920050813067214	1.4960562629991714	0.3594844570928196		NONE
go_bp	GOBP_HORMONE_MEDIATED_SIGNALING_PATHWAY	MIXED	-0.9077168829833382	0	-1.171727679129803	0.4444897328142349	-1.1086720589598502	0.598978167047474		NONE
go_bp	GOBP_BUNDLE_OF_HIS_CELL_TO_PURKINJE_MYOCYTE_COMMUNICATION	not_tested_in_resistance		0			0.574068838614693	0.9762351848747082		NONE
reactome	REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING	MIXED	-0.9893197600966054	0	-1.3953272877106626	0.2884615384615384	-1.6213671591499383	0.130171962497266		NONE
go_bp	GOBP_HYDROGEN_PEROXIDE_METABOLIC_PROCESS	LOW_EVIDENCE	-1.088220814483614	0	1.2007130735925609	0.4936769822224805	0.8737666466573146	0.8719151568115798		NONE
go_bp	GOBP_SPLEEN_DEVELOPMENT	MIXED	-0.9497359384930985	0	-0.7762217247209068	0.924784494705915	-1.0557098984396058	0.6966130605006319	CITED2	NONE
reactome	REACTOME_RHOG_GTPASE_CYCLE	LOW_EVIDENCE	1.0190977157652783	0	-1.0792342210241148	0.6079934193346217	0.8553093273478518	0.8511753804135778		NONE
go_bp	GOBP_AGGREPHAGY	LOW_EVIDENCE	-1.4922528666905288	0	1.1509696272449803	0.6116381788719879	0.9022905276242608	0.8346567229655626		NONE
go_bp	GOBP_STORE_OPERATED_CALCIUM_ENTRY	LOW_EVIDENCE	1.2893905525973637	0	-0.8135064605842375	0.8696548879417022	1.2972337895310562	0.5206724576411137		NONE
go_bp	GOBP_GLYCEROPHOSPHOLIPID_CATABOLIC_PROCESS	MIXED	-0.8306807427581533	0	1.0676292472589792	0.6595084409136047	1.2939606116695708	0.5171661264768926		NONE
go_bp	GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	MIXED	-0.8412893297874536	0	1.0944924248429488	0.6198665297741273	-1.7166766228027803	0.072717807936894		NONE
go_bp	GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL	MIXED	0.9805123576856652	0	-1.1787121952840038	0.4643166702044859	1.2999657020490711	0.3976327543176101		NONE
reactome	REACTOME_DAP12_SIGNALING	MIXED	0.5083650555097846	0	-0.9203658357064264	0.8355140987915322	-1.300020033453951	0.3403441233773855		NONE
go_bp	GOBP_REGULATION_OF_PROTEIN_DEACETYLATION	LOW_EVIDENCE	1.3494835361792252	0	1.1279632521900382	0.6041002002120949	0.8519109985354826	0.871182484631316		NONE
go_bp	GOBP_POSITIVE_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL	MIXED	1.13041661925826	0	-0.9594355372924236	0.7627030132121781	0.8041153635570599	0.892675369743039		NONE
reactome	REACTOME_TCR_SIGNALING	MIXED	1.0065184550410935	0	-0.7261981919466698	1.0	1.3261676679824088	0.2230783662092624		NONE
go_bp	GOBP_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS	LOW_EVIDENCE	-1.065092201444317	0	-1.3454950531738703	0.3585041278186224	1.0950427279620063	0.695808		NONE
go_bp	GOBP_INTERLEUKIN_6_MEDIATED_SIGNALING_PATHWAY	MIXED	-0.958338349326714	0	0.7055791909226138	0.9390713334420526	-0.8210396691276953	0.8798672957124076		NONE
go_bp	GOBP_CELLULAR_COMPONENT_DISASSEMBLY_INVOLVED_IN_EXECUTION_PHASE_OF_APOPTOSIS	LOW_EVIDENCE	1.1003237626036684	0	1.297811373984226	0.3918355640535373	1.1223501585299136	0.6643976282101627		NONE
go_bp	GOBP_COENZYME_A_METABOLIC_PROCESS	LOW_EVIDENCE	0.8422114713326047	0	0.9208134470101792	0.7903123401383743	-1.062967941778835	0.710967141303857		NONE
go_bp	GOBP_VACUOLAR_LOCALIZATION	LOW_EVIDENCE	-0.799617280200892	0	1.533803044644711	0.1088206907869314	0.7982447956789249	0.9283601199752884		NONE
go_bp	GOBP_REGULATION_OF_NEUTROPHIL_CHEMOTAXIS	MIXED	1.3292565099975715	0	0.9885820106386788	0.7397228232267119	1.0440916057227227	0.7178287146226415		NONE
go_bp	GOBP_POSITIVE_REGULATION_OF_GLUCONEOGENESIS	LOW_EVIDENCE	0.8635475204902441	0	1.56157280668191	0.2199408036956725	-1.226944217222167	0.5825097574574853		NONE
go_bp	GOBP_GLUTAMINE_METABOLIC_PROCESS	MIXED	0.64290855677006	0	1.2122112259078142	0.5013761972916437	0.6596264808318184	0.9661654022769708		NONE
go_bp	GOBP_MESENCHYMAL_TO_EPITHELIAL_TRANSITION	LOW_EVIDENCE	-0.8228274617717747	0	-0.8932078968666998	0.8273020579002441	-1.070677198158096	0.7093671194989017		NONE
go_bp	GOBP_AXON_ENSHEATHMENT_IN_CENTRAL_NERVOUS_SYSTEM	MIXED	0.3043534449322246	0	-1.2500214671895162	0.4820621699602591	1.3819190115764357	0.4572575760974406		NONE
go_bp	GOBP_REGULATION_OF_AMYLOID_BETA_CLEARANCE	not_tested_in_resistance		0			0.6805778352831596	0.9550628486534511		NONE
reactome	REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION	MIXED	-0.5419352588297502	0	-0.8852842795980347	0.8847007481296758	-1.3951318160400348	0.1175714169339858		NONE
go_bp	GOBP_POSITIVE_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION	LOW_EVIDENCE	0.9701323354601288	0	0.93970808929289	0.7893716993195015	0.9327411367998704	0.8183225806451614		NONE
go_bp	GOBP_PEPTIDE_CROSS_LINKING	LOW_EVIDENCE	0.6388850029834324	0	-1.1632439447188996	0.5772023949815454	1.4745821992721142	0.3588908450704225		NONE
reactome	REACTOME_REGULATION_OF_SIGNALING_BY_CBL	MIXED	0.718077018908022	0	1.1685579676963014	0.5474956128012431	-1.0734937644960216	0.5765805595907283		NONE
reactome	REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR	LOW_EVIDENCE	-1.0177685457296608	0	0.7969753907157598	0.9193503665030652	1.336467280339022	0.3350554058101228		NONE
go_bp	GOBP_CHAPERONE_COFACTOR_DEPENDENT_PROTEIN_REFOLDING	MIXED	-0.4225240676798628	0	1.6357004940437807	0.0913156443107613	0.7294193019593052	0.94024931590149		NONE
go_bp	GOBP_TRANSLATIONAL_TERMINATION	LOW_EVIDENCE	-0.8467843401037826	0	-1.0736623525248286	0.6646091622053161				NONE
reactome	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	MIXED	1.042843720172656	0	-1.112005362340417	0.4485923313083806	1.0474239158059069	0.5485460087321856		NONE
go_bp	GOBP_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY	MIXED	0.6923225498774763	0	-1.021524257933038	0.6904332129963899	1.029354618649191	0.7376371901073597		NONE
reactome	REACTOME_NPAS4_REGULATES_EXPRESSION_OF_TARGET_GENES	LOW_EVIDENCE	1.0578513197966797	0	-0.8693354359096362	0.8437037037037037	-1.1956909325191922	0.4608443134535367		NONE
go_bp	GOBP_SPERM_CAPACITATION	LOW_EVIDENCE	0.7028880000316977	0	-1.0725695593131208	0.6646091622053161	0.9488534052622832	0.8063042676271142		NONE
go_bp	GOBP_RESPONSE_TO_HYDROPEROXIDE	LOW_EVIDENCE	0.9488110625305612	0	1.324067730123607	0.4133333333333333	-1.159590497937376	0.6322897444522337		NONE
reactome	REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	MIXED	1.1875969590674436	0	1.3625575208031548	0.3091419899926175	-1.2117357186558135	0.4260313608362889		NONE
go_bp	GOBP_NEGATIVE_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION	LOW_EVIDENCE	1.184483570693178	0			1.3201087048384226	0.505021066630423		NONE
go_bp	GOBP_IMP_METABOLIC_PROCESS	LOW_EVIDENCE	-0.8283645934756264	0			-0.9804997946572136	0.7774116125502095		NONE
go_bp	GOBP_REGULATION_OF_RECEPTOR_CLUSTERING	not_tested_in_resistance		0	-0.7525726684298252	0.9097389857136196	-0.738624303459748	0.9293792862954784		NONE
reactome	REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS	MIXED	0.5136069749669845	0	-1.1898506605383468	0.447604504676465	-1.2908712187338778	0.3400455927051671		NONE
go_bp	GOBP_RESPONSE_TO_PROTOZOAN	MIXED	-0.0380474461540356	0	-1.571166336626503	0.1654933297963561	1.2160555900116357	0.5825097574574853		NONE
go_bp	GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE	MIXED	1.1556414560662394	0	0.8249548657637875	0.9549803587298756	1.006548240762471	0.7683634020618557		NONE
go_bp	GOBP_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	LOW_EVIDENCE	1.008610765249322	0	1.2595074379833862	0.1654581657025725	-1.1954018719100237	0.2624132433184825		NONE
go_bp	GOBP_VENTRICULAR_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS	MIXED	1.0328295261462757	0	-1.6248017158871946	0.0949842222918598	0.9984778425888842	0.762091550077527		NONE
go_bp	GOBP_POSTSYNAPTIC_SPECIALIZATION_ASSEMBLY	LOW_EVIDENCE	1.060725427138201	0	-0.8772141551782183	0.8334045019215519	1.4327874319056606	0.4074962518740629		NONE
go_bp	GOBP_PARAXIAL_MESODERM_DEVELOPMENT	LOW_EVIDENCE	1.114502515593872	0	-1.180646258491588	0.5535822386894906	1.20588433326618	0.6024978373702422		NONE
go_bp	GOBP_POSITIVE_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	MIXED	-0.9404920061794868	0	0.9323544917156704	0.8189690783326117	-0.7521204990831436	0.9506481008495332		NONE
reactome	REACTOME_RHOH_GTPASE_CYCLE	LOW_EVIDENCE	1.0452852160033217	0	-1.2721522383949797	0.358315282468013	1.269490049338569	0.3893561484918793		NONE
reactome	REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION	MIXED	1.0666637164514614	0	-1.554048563003804	0.072532368664999	-0.8615113726785015	0.8617961092362447		NONE
go_bp	GOBP_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE	MIXED	0.7549463655092349	0	1.0466373527838846	0.6691045018690069	1.167764533681185	0.6265826510058335		NONE
go_bp	GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	MIXED	-0.990944401520576	0	1.1838456476101729	0.4566717440974867	0.9609107117225912	0.8139777323216082		NONE
go_bp	GOBP_POSITIVE_REGULATION_OF_MAP_KINASE_ACTIVITY	LOW_EVIDENCE	1.389524674314687	0	-1.023929305539734	0.6910395284811072	1.61388927089663	0.0991840906489651		NONE
go_bp	GOBP_TRACHEA_DEVELOPMENT	LOW_EVIDENCE	1.3207708413482957	0	-1.140099694432626	0.6070661756341713	-1.5386954466872644	0.3102176028620414		NONE
go_bp	GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS	LOW_EVIDENCE	1.3932648128714489	0	1.1739329403867431	0.5208470902635892	-1.3198853164335218	0.4892408327503536	CITED2	NONE
reactome	REACTOME_DUAL_INCISION_IN_GG_NER	LOW_EVIDENCE	-0.7442011239766742	0	-0.974705892346649	0.7722262861217489	-1.5020995790841047	0.1520499421200725		NONE
reactome	REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	MIXED	-0.9610988965792896	0	0.8586366406742302	0.9193503665030652	-0.8154305157734233	0.9234786661911304		NONE
reactome	REACTOME_TP53_REGULATES_METABOLIC_GENES	MIXED	1.0089159341566682	0	1.0223964705126194	0.7085448392554992	1.541787924868954	0.0684715803948842		NONE
go_bp	GOBP_PROTEIN_K63_LINKED_DEUBIQUITINATION	MIXED	1.0280990969554575	0	1.0069915733083872	0.7056790247895248	0.8543097776134785	0.871182484631316		NONE
go_bp	GOBP_REGULATION_OF_FERTILIZATION	not_tested_in_resistance		0			0.654520294549077	0.9543411914545936		NONE
go_bp	GOBP_PROTEIN_HOMOTETRAMERIZATION	LOW_EVIDENCE	-1.2391791628436737	0	-0.7284475898742825	0.9650742626918064	0.9922094858471048	0.7568898623279099		NONE
go_bp	GOBP_B_CELL_DIFFERENTIATION	MIXED	0.9268191644650408	0	1.1515195669329696	0.4447284405761848	1.2199792376140357	0.475615517874954		NONE
go_bp	GOBP_OLFACTORY_LOBE_DEVELOPMENT	MIXED	1.2165851313108953	0	-1.2720705928372271	0.4463151655423523	0.8523342043890105	0.871182484631316		NONE
reactome	REACTOME_IRON_UPTAKE_AND_TRANSPORT	LOW_EVIDENCE	1.0939121365135351	0	1.4580351094431176	0.1547299153636667	0.8663734578005692	0.816901251676601		NONE
go_bp	GOBP_REGULATION_OF_LYMPHOCYTE_MIGRATION	MIXED	1.025238507047625	0	-1.023751214688594	0.6869658493046463	-1.0689198616204318	0.7102822477922941		NONE
reactome	REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS	MIXED	0.4027332503815351	0	-1.073998186533634	0.6373563730293044	1.140979129941087	0.4991897493876013		NONE
reactome	REACTOME_PHOSPHOLIPID_METABOLISM	LOW_EVIDENCE	1.0101326780823137	0	1.0404510174393518	0.6674402565983207	1.146155830746041	0.3984191076804543		NONE
go_bp	GOBP_CD4_POSITIVE_OR_CD8_POSITIVE_ALPHA_BETA_T_CELL_LINEAGE_COMMITMENT	MIXED	-1.1580281477606358	0	0.8397105662049018	0.8698487219613981	1.0733586725136224	0.7016314609393438		NONE
go_bp	GOBP_NEGATIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY	MIXED	0.9846873058952892	0	-0.7971030698074868	0.9387656340097787	-0.941247895954255	0.8139418812584314		NONE
go_bp	GOBP_CELLULAR_RESPONSE_TO_UV	MIXED	1.085878063233663	0	0.6400805659698507	0.9981903277098448	-1.2059531451166132	0.5139259175222645		NONE
reactome	REACTOME_DEGRADATION_OF_DVL	MIXED	-0.9152844064877648	0	0.7898952360735416	0.9514136525725928	-1.5279843802926227	0.1015719639602401		NONE
go_bp	GOBP_PROTEIN_CONTAINING_COMPLEX_LOCALIZATION	LOW_EVIDENCE	0.9110306918286322	0	-1.1773650342956892	0.4117838541666667	0.8503588731665234	0.9266061143110323		NONE
go_bp	GOBP_NEGATIVE_REGULATION_OF_GLUCOSE_TRANSMEMBRANE_TRANSPORT	LOW_EVIDENCE	1.0883601300759618	0	1.4631821411476875	0.2952755905511811	-1.2610404214855049	0.5653363251311012		NONE
reactome	REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE	LOW_EVIDENCE	1.363750880877289	0	-1.509867286153394	0.1900902387702113	-0.6484662110010423	0.9659911618979602		NONE
reactome	REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS	MIXED	-0.9535001731143556	0	-1.1586986043103715	0.4967580612333905	-1.204701481424601	0.4105631838328736		NONE
go_bp	GOBP_FIBROBLAST_ACTIVATION	not_tested_in_resistance		0			-1.8836917620701332	0.0774666013474289		NONE
go_bp	GOBP_PROTEIN_TRANSMEMBRANE_TRANSPORT	MIXED	0.7634452129902921	0	1.4595884648728628	0.1538440479145939	-1.0265744032514417	0.7585852957864551		NONE
go_bp	GOBP_ACTIVATED_T_CELL_PROLIFERATION	LOW_EVIDENCE	0.7715427387562445	0	0.9141174261697042	0.819515478834116	0.948609493149886	0.8023327243522935		NONE
reactome	REACTOME_PCP_CE_PATHWAY	LOW_EVIDENCE	0.9643306520245576	0	-0.731108391709435	1.0	-1.5497246278556076	0.0638983682375265		NONE
go_bp	GOBP_NEGATIVE_REGULATION_OF_CELLULAR_SENESCENCE	LOW_EVIDENCE	1.145381597998143	0	0.6708736963032899	0.9651214749106316	1.4582859186375916	0.4012444230600996		NONE
go_bp	GOBP_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_SIGNALING_PATHWAY	LOW_EVIDENCE	-0.767910646646182	0	1.4354218908714356	0.2766756302803769	0.9478893020617938	0.8035119665126268		NONE
reactome	REACTOME_SHC_MEDIATED_CASCADE_FGFR1	not_tested_in_resistance		0			0.5819646444170911	0.9841825732057246		NONE
go_bp	GOBP_FOLIC_ACID_CONTAINING_COMPOUND_METABOLIC_PROCESS	MIXED	-0.8437144444860746	0	1.1147762823548506	0.6156145717463849	-1.2928759640113967	0.5158669905860918		NONE
go_bp	GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS	LOW_EVIDENCE	1.0736017861272769	0	-0.704266213147571	0.9611906740309888	-1.0739975660556185	0.6889640519967029		NONE
go_bp	GOBP_TYPE_B_PANCREATIC_CELL_PROLIFERATION	LOW_EVIDENCE	0.9916057435791512	0	0.8759820230079455	0.8568867741389209	1.011187190489365	0.7544836464577384		NONE
go_bp	GOBP_RESPONSE_TO_TESTOSTERONE	LOW_EVIDENCE	0.99022522028923	0	-1.302549912370715	0.3988289607026236	0.9286840384848852	0.8180596233892233		NONE
reactome	REACTOME_ERK_MAPK_TARGETS	LOW_EVIDENCE	1.28180874262737	0	0.934334203437837	0.8211068768404642	0.7452468275370028	0.907488071139387		NONE
go_bp	GOBP_REGULATION_OF_DOPAMINE_SECRETION	not_tested_in_resistance		0			0.868676606968399	0.8646645340786707		NONE
go_bp	GOBP_REGULATION_OF_MICROTUBULE_BASED_PROCESS	MIXED	-1.039006348876134	0	0.8884936676281073	0.908235162203904	-1.1719213858147044	0.4682636357900969		NONE
go_bp	GOBP_FATTY_ACID_DERIVATIVE_CATABOLIC_PROCESS	LOW_EVIDENCE	1.5552032092221209	0			1.0909231970621325	0.7093671194989017		NONE
reactome	REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY	LOW_EVIDENCE	-0.8361665098529991	0	0.8573199624428999	0.8579965850882185	0.9627855470892732	0.6840094062316284		NONE
reactome	REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY	not_tested_in_resistance		0	-1.0230620554087697	0.7114915391530262	0.9488476417583974	0.7130530300022498		NONE
reactome	REACTOME_EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS	LOW_EVIDENCE	-0.6841884763883783	0	-1.2306611387830944	0.4485923313083806	-1.5097205927694848	0.1898890367515774		NONE
go_bp	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_POLYMERIZATION	LOW_EVIDENCE	1.294322965562963	0	-1.0020265120480565	0.7226324050927272	1.523813593614717	0.1864970119601747		NONE
go_bp	GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION	MIXED	0.6803222654111776	0	0.8471981259714211	0.8616134740238618	0.9395022371482536	0.8139418812584314		NONE
go_bp	GOBP_REGULATION_OF_ACTIN_NUCLEATION	MIXED	0.7995993142837887	0	0.852194612055722	0.8787280163365667	-1.4841230738793247	0.3322644273460279		NONE
go_bp	GOBP_NUCLEOTIDE_TRANSMEMBRANE_TRANSPORT	MIXED	0.9180781016309044	0	1.6709316261247802	0.0943994643618348	0.912577566856888	0.8346567229655626		NONE
go_bp	GOBP_POSITIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	MIXED	0.1588071600091036	0	0.992723225202059	0.7407256420709335	1.1938462537441914	0.6008843036109064		NONE
go_bp	GOBP_V_D_J_RECOMBINATION	MIXED	0.8683718894766002	0	0.9478795962991712	0.7848205976631165	-1.2637755355882057	0.5535284743726532		NONE
go_bp	GOBP_SPINDLE_LOCALIZATION	MIXED	-1.0025101535649577	0	-0.9666682200943516	0.7696944610317935	-1.0065008114299792	0.762091550077527		NONE
go_bp	GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY	MIXED	0.7248715686281222	0	0.943522151324591	0.7833083832335329	1.6363520666479108	0.1391022749610636		NONE
go_bp	GOBP_SPECIFICATION_OF_SYMMETRY	MIXED	1.1547119494683606	0	-1.0368229212963775	0.6703372212872757	0.884579151234452	0.8859474108131692	CITED2	NONE
go_bp	GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS	MIXED	-1.2520979126533365	0	-1.5361869561705648	0.1239041910478125	1.3693284491276514	0.4682636357900969		NONE
reactome	REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	LOW_EVIDENCE	-0.894514495568994	0	1.003912577163076	0.7387593416915097	-1.3720361583399237	0.2459116007503104		NONE
go_bp	GOBP_ESTABLISHMENT_OF_MITOTIC_SPINDLE_LOCALIZATION	MIXED	-1.0020306806953947	0	-0.6236844272841625	0.9953911870503596	-0.8438468137864573	0.8902810905031208		NONE
go_bp	GOBP_HEAD_DEVELOPMENT	LOW_EVIDENCE	1.0721191687603502	0						NONE
go_bp	GOBP_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION	MIXED	1.0242942470326135	0	0.9832843987890788	0.7407256420709335	-1.1958888827904717	0.5825097574574853		NONE
go_bp	GOBP_PROTEIN_NEDDYLATION	LOW_EVIDENCE	1.056251118597118	0	-0.4778695320864	1.0	1.0262700230243171	0.7376371901073597		NONE
go_bp	GOBP_PROTEIN_K11_LINKED_UBIQUITINATION	MIXED	-0.7938715064271754	0	0.6006109784160594	0.993707810689638	-1.062210789620729	0.6958762886597937		NONE
go_bp	GOBP_RESPONSE_TO_LEPTIN	LOW_EVIDENCE	1.2074586574792516	0	-1.6061920577626312	0.1260049071314719	-1.0150653703032342	0.7386857944490137		NONE
go_bp	GOBP_REGULATION_OF_PROTEIN_BINDING	LOW_EVIDENCE	1.1240078833845029	0	0.9780445771256648	0.762302305640244	1.0929544537547482	0.6633646308898268		NONE
go_bp	GOBP_HEPATICOBILIARY_SYSTEM_DEVELOPMENT	LOW_EVIDENCE	1.210786933992961	0	-1.10063972238382	0.5537045187091588	0.9985606558756952	0.7705990482840614	CITED2	NONE
go_bp	GOBP_LOCOMOTORY_EXPLORATION_BEHAVIOR	not_tested_in_resistance		0			1.192386582171331	0.6322897444522337		NONE
go_bp	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	LOW_EVIDENCE	1.4383461385523246	0	-0.8548444563601033	0.861984282907662	1.1529619997100606	0.6468109292041533		NONE
go_bp	GOBP_FATTY_ACYL_COA_BIOSYNTHETIC_PROCESS	LOW_EVIDENCE	0.990784172142996	0	-0.9431610718046342	0.7802353108228336	1.1961729473667275	0.6018219776048587		NONE
reactome	REACTOME_PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING	LOW_EVIDENCE	1.2363975139497632	0	-1.6741455789723816	0.0952914663737014	-0.6534565998275137	0.9693225730133278		NONE
go_bp	GOBP_PROTEIN_INSERTION_INTO_MITOCHONDRIAL_OUTER_MEMBRANE	LOW_EVIDENCE	-0.532852237751716	0						NONE
go_bp	GOBP_REGULATION_OF_FIBROBLAST_APOPTOTIC_PROCESS	MIXED	0.6398280181602829	0	1.2334832880046958	0.4967116626006606	-1.3979668145949296	0.4639082879371897		NONE
go_bp	GOBP_CELLULAR_RESPONSE_TO_GROWTH_HORMONE_STIMULUS	LOW_EVIDENCE	0.8686846450596215	0	-0.6371168306900337	0.9695857795172864	-1.5872537128152384	0.2252085311719554		NONE
go_bp	GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION_VIA_CHROMOSOMAL_CPG_ISLAND_METHYLATION	LOW_EVIDENCE	0.82755507844113	0	-1.2141729450615355	0.5050303417438519	-1.7718474854830566	0.1458894356521833		NONE
go_bp	GOBP_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	MIXED	-0.8343148257852121	0	-1.2665469600131567	0.3407888771346531	-1.5565443581731833	0.081696771967675		NONE
go_bp	GOBP_NEGATIVE_REGULATION_OF_DNA_REPLICATION	LOW_EVIDENCE	-0.9320265060899348	0	-0.8530660179428085	0.8598896207940182	-1.1447769071810137	0.645654748975174		NONE
reactome	REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES	LOW_EVIDENCE	1.1562067286573334	0	-0.9305150371422618	0.8355140987915322	0.9889124888437972	0.6774975917360679		NONE
go_bp	GOBP_MESENCHYMAL_CELL_MIGRATION	MIXED	1.4726967099339654	0	-1.2413990476729542	0.422979797979798	0.9320613485274696	0.8164606763476799		NONE
go_bp	GOBP_POSITIVE_REGULATION_OF_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE	LOW_EVIDENCE	-0.9779967911180132	0			-0.7383300764147271	0.9156258765379688		NONE
go_bp	GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION	not_tested_in_resistance		0	-1.3864982172079396	0.3928867221322892	1.2963404092844557	0.5206724576411137		NONE
go_bp	GOBP_CELL_CELL_RECOGNITION	LOW_EVIDENCE	1.013532153823934	0	-1.2841453410941246	0.3875164728458142	0.987008671625862	0.7666009136212624		NONE
go_bp	GOBP_NEGATIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	LOW_EVIDENCE	1.1387256546105804	0	-1.0793230208636038	0.6672937131630647	1.0382843489357898	0.7460371920675221		NONE
go_bp	GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME	MIXED	-0.8390831237091282	0	-1.2297618068217255	0.4169138487904554	-1.584946140632543	0.1353085916074933		NONE
go_bp	GOBP_GLUTAMATE_METABOLIC_PROCESS	MIXED	0.851052001452318	0	1.0120137480045637	0.7277007140300836	-1.2352787405951304	0.5488952913957625		NONE
go_bp	GOBP_T_CELL_MEDIATED_CYTOTOXICITY	MIXED	-0.9311377325301234	0	1.000543155162461	0.7378755844632322	-0.9344366425151808	0.8281876475048238		NONE
reactome	REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS	LOW_EVIDENCE	-0.850463809122846	0	-1.1557178107561483	0.479977574052348	-1.2556654897975033	0.3453149606299212		NONE
