gene_id	gene_symbol	log2fc	se	moderated_t	p_value	fdr	ave_expr	contrast	direction	crispr_direction	evidence_class	is_gate1_hit
ENSG00000162496	DHRS3	3.17055739395326	0.142378517636582	22.2685096500727	4.8934655943284e-10	1.5607939994064e-07	1.74829172678661	TAMR_vs_MCF7	up			False
ENSG00000127329	PTPRB	2.70371700141993	0.12161685974168	22.2314324441755	4.976434996436061e-10	1.5607939994064e-07	0.945768258356067	TAMR_vs_MCF7	up			False
ENSG00000186197	EDARADD	2.80504220724513	0.127712861621149	21.9636626385061	5.62344124363591e-10	1.66881242346139e-07	1.13916407786195	TAMR_vs_MCF7	up			False
ENSG00000107954	NEURL1	-3.16744774301134	0.144928918975051	-21.855180908074	5.91133302762174e-10	1.71985018556571e-07	1.41729950116679	TAMR_vs_MCF7	down			False
ENSG00000164199	GPR98	3.66928275516613	0.168293949027675	21.8028204600674	6.05603328965129e-10	1.72806580676627e-07	2.57244187703071	TAMR_vs_MCF7	up			False
ENSG00000170485	NPAS2	3.83563678325123	0.177515231558018	21.6073671514639	6.631456733951981e-10	1.85655764185622e-07	2.32689871172589	TAMR_vs_MCF7	up			False
ENSG00000117122	MFAP2	-2.86057234234586	0.133002653840806	-21.5076335677463	6.947942803655e-10	1.90914028371542e-07	1.54299324062105	TAMR_vs_MCF7	down			False
ENSG00000163993	S100P	5.61858873955283	0.265171165627363	21.1885358133111	8.07696780584056e-10	2.17901906005568e-07	5.44347332455811	TAMR_vs_MCF7	up			False
ENSG00000129295	LRRC6	3.93080385736012	0.186151281551114	21.1161794031527	8.36002462569611e-10	2.19119080695398e-07	1.78745803389905	TAMR_vs_MCF7	up			False
ENSG00000261713	SSTR5-AS1	3.18183499221226	0.151045469788435	21.0654116053196	8.56510761580611e-10	2.19119080695398e-07	1.88169660882494	TAMR_vs_MCF7	up			False
ENSG00000278709	RP5-1059L7.1	2.8435175293396	0.134793592436726	21.0953464325419	8.44352408186299e-10	2.19119080695398e-07	2.98046339372737	TAMR_vs_MCF7	up			False
ENSG00000152137	HSPB8	-4.40192561542689	0.211172301832901	-20.8451846062184	9.520809960398151e-10	2.39440302020996e-07	4.28201070391148	TAMR_vs_MCF7	down			False
ENSG00000153162	BMP6	2.68069896117505	0.129048577402604	20.7727897132244	9.86001572650028e-10	2.43838188916352e-07	1.11202794433336	TAMR_vs_MCF7	up			False
ENSG00000135919	SERPINE2	4.65698980924441	0.224734418478499	20.7221921803222	1.01049410014393e-09	2.45798548490748e-07	2.16288813371156	TAMR_vs_MCF7	up			False
ENSG00000047457	CP	4.7367795260903	0.229394619697371	20.6490436974472	1.04708862656861e-09	2.4838124229702e-07	1.71952805852845	TAMR_vs_MCF7	up			False
ENSG00000135052	GOLM1	4.15056996852675	0.201148143709852	20.6343935965612	1.05459079826879e-09	2.4838124229702e-07	5.27185160115323	TAMR_vs_MCF7	up			False
ENSG00000253125	RP11-459E5.1	-3.52113864518361	0.171460606472608	-20.5361378197746	1.1064539318924902e-09	2.56524428772199e-07	1.65283031584987	TAMR_vs_MCF7	down			False
ENSG00000205426	KRT81	3.9565712341099	0.196203389401973	20.1656620008936	1.3286588930098801e-09	2.91583975731722e-07	7.46387079110517	TAMR_vs_MCF7	up			False
ENSG00000197308	GATA3-AS1	-3.91437071743131	0.193743721977897	-20.2038583623261	1.3036314062431901e-09	2.91583975731722e-07	2.81321277099663	TAMR_vs_MCF7	down			False
ENSG00000129682	FGF13	2.71977870573847	0.13494856019873	20.1541883939571	1.3362791717048801e-09	2.91583975731722e-07	1.35202563873016	TAMR_vs_MCF7	up			False
ENSG00000241111	PRICKLE2-AS1	2.49364210444388	0.123508679380554	20.1900151224231	1.3126417939561e-09	2.91583975731722e-07	1.61969149845912	TAMR_vs_MCF7	up			False
ENSG00000115414	FN1	5.25040565096158	0.261666396819085	20.0652652185664	1.3969869927626401e-09	2.96121328551601e-07	5.25221714873588	TAMR_vs_MCF7	up			False
ENSG00000171587	DSCAM	-3.72818900802547	0.185801940813142	-20.0653932445994	1.3968974477474201e-09	2.96121328551601e-07	1.60768410910448	TAMR_vs_MCF7	down			False
ENSG00000070182	SPTB	2.73571543285011	0.137150926624273	19.9467513649736	1.48263946495825e-09	3.05547283070146e-07	1.34180786101966	TAMR_vs_MCF7	up			False
ENSG00000150676	CCDC83	-2.45088297946321	0.122728365352799	-19.9699798202136	1.4654089028629501e-09	3.05547283070146e-07	2.05167214143537	TAMR_vs_MCF7	down			False
ENSG00000171401	KRT13	-4.59469150010821	0.230986103152999	-19.8916360655031	1.5244176259962601e-09	3.09853544308664e-07	2.47868380055258	TAMR_vs_MCF7	down			False
ENSG00000172551	MUCL1	6.3850237901373	0.32195004211333	19.8323433916176	1.5708066318271501e-09	3.12768046223678e-07	5.44273980394584	TAMR_vs_MCF7	up			False
ENSG00000100558	PLEK2	3.24717806597072	0.163836059106582	19.8196787915797	1.58091410343549e-09	3.12768046223678e-07	4.61866092700304	TAMR_vs_MCF7	up			False
ENSG00000064655	EYA2	3.38813903313652	0.171655700678563	19.7379930858285	1.6478425328778702e-09	3.21719572405814e-07	3.87295730079368	TAMR_vs_MCF7	up			False
ENSG00000157110	RBPMS	-3.28552483472159	0.168730439493962	-19.4720338818246	1.8881724260943e-09	3.6212921761293e-07	4.83973988960592	TAMR_vs_MCF7	down			False
ENSG00000104381	GDAP1	-2.7714165414825	0.142443774232632	-19.45621390905	1.90363114798548e-09	3.6212921761293e-07	4.12505361899641	TAMR_vs_MCF7	down			False
ENSG00000234685	NUS1P2	-3.5803030800697	0.185026896880619	-19.3501763280382	2.0108944076132103e-09	3.77691787597023e-07	1.57442155613542	TAMR_vs_MCF7	down			False
ENSG00000107159	CA9	4.22458869497868	0.219888134897059	19.2124449868858	2.1602160365941603e-09	4.00666069387301e-07	1.69356285267274	TAMR_vs_MCF7	up			False
ENSG00000157851	DPYSL5	-3.22137003394287	0.169070017650532	-19.0534671889693	2.34783938072633e-09	4.24844399161186e-07	2.82651377887398	TAMR_vs_MCF7	down			False
ENSG00000180155	LYNX1	-2.43342789561623	0.127692200078933	-19.05698150797	2.34350399990969e-09	4.24844399161186e-07	0.960339186851233	TAMR_vs_MCF7	down			False
ENSG00000183036	PCP4	-4.19304361437315	0.22044781535541	-19.0205723182743	2.38884800904607e-09	4.27056948894284e-07	5.01958599815504	TAMR_vs_MCF7	down			False
ENSG00000277147	LINC00869	3.05843623706812	0.161387460488782	18.9508914001451	2.4783304652323604e-09	4.33318684711693e-07	5.08709346302492	TAMR_vs_MCF7	up			False
ENSG00000135547	HEY2	-2.55626328583215	0.134910262316856	-18.947878700498	2.48228118348119e-09	4.33318684711693e-07	1.39301055191118	TAMR_vs_MCF7	down			False
ENSG00000258818	RNASE4	3.10897367588944	0.164873098022394	18.8567674968245	2.6050789272102e-09	4.44300702551092e-07	1.5750564685502	TAMR_vs_MCF7	up			False
ENSG00000182568	SATB1	2.48532541907014	0.131760845820781	18.8623972743059	2.5973015111103403e-09	4.44300702551092e-07	1.3152251441898	TAMR_vs_MCF7	up			False
ENSG00000162909	CAPN2	3.75019368302523	0.199519337651751	18.7961414024488	2.6904674485686e-09	4.53649500021147e-07	4.21926900114247	TAMR_vs_MCF7	up			False
ENSG00000197043	ANXA6	-2.65873650842954	0.141914903795637	-18.7347236781996	2.78010526162395e-09	4.58392771576827e-07	6.45062676734932	TAMR_vs_MCF7	down			False
ENSG00000125398	SOX9	2.41616777136223	0.128968650615327	18.7345355622034	2.78038478514048e-09	4.58392771576827e-07	1.34327726081699	TAMR_vs_MCF7	up			False
ENSG00000107562	CXCL12	-3.75648911708796	0.201661083064966	-18.6277345137425	2.9441627954503804e-09	4.80060302844976e-07	1.41851209208191	TAMR_vs_MCF7	down			False
ENSG00000189377	CXCL17	3.32944992173526	0.18011349902033	18.4852881091353	3.1792579605541503e-09	5.12759017594592e-07	1.7185721900912	TAMR_vs_MCF7	up			False
ENSG00000166840	GLYATL1	2.43988724249139	0.13281835908489	18.3701053024752	3.38440573999309e-09	5.39976477096962e-07	0.967366223250512	TAMR_vs_MCF7	up			False
ENSG00000166780	C16orf45	-3.04425813322506	0.166240633730393	-18.312358807307	3.492673497675e-09	5.51322227218103e-07	2.23982495346475	TAMR_vs_MCF7	down			False
ENSG00000107485	GATA3	-3.53018023118218	0.194080644032891	-18.1892442122354	3.7363770948011e-09	5.77559871295328e-07	7.49413018039562	TAMR_vs_MCF7	down			False
ENSG00000259171	RNASE4	3.11950261679325	0.171504262890751	18.1890675147847	3.7367399679438905e-09	5.77559871295328e-07	1.24881703655984	TAMR_vs_MCF7	up			False
ENSG00000251129	RP11-734I18.1	-2.81592624505893	0.155137483939538	-18.1511661369755	3.815474661273e-09	5.83649618803802e-07	1.14553703537803	TAMR_vs_MCF7	down			False
ENSG00000130052	STARD8	2.20458314954821	0.121745404170894	18.1081426815393	3.90705698793351e-09	5.91560322315892e-07	1.21078818563722	TAMR_vs_MCF7	up			False
ENSG00000147408	CSGALNACT1	4.56833161675912	0.253285206071205	18.0363144283873	4.06536273313978e-09	6.09311638730587e-07	2.97801790801204	TAMR_vs_MCF7	up			False
ENSG00000223804	CH17-472G23.2	2.698137818156	0.150136074948191	17.9712825121282	4.214758871385511e-09	6.25385921336181e-07	3.78395326251442	TAMR_vs_MCF7	up			False
ENSG00000164932	CTHRC1	3.96043598644569	0.221300264513104	17.8962099081051	4.39473567965001e-09	6.41353009259521e-07	3.22183770271167	TAMR_vs_MCF7	up			False
ENSG00000198121	LPAR1	2.15926665979879	0.120693617207756	17.8904792958681	4.4088156722247705e-09	6.41353009259521e-07	0.802601735753772	TAMR_vs_MCF7	up			False
ENSG00000169031	COL4A3	3.68993984757357	0.206469031312059	17.8716382990947	4.45545670158629e-09	6.41845306195508e-07	1.43468575150722	TAMR_vs_MCF7	up			False
ENSG00000151883	PARP8	3.45476205473726	0.195904867802089	17.6348964346685	5.08990007727714e-09	6.94032388892917e-07	3.08341163916691	TAMR_vs_MCF7	up			False
ENSG00000168785	TSPAN5	3.16093008215966	0.178902974340632	17.6684043057955	4.994381562778121e-09	6.94032388892917e-07	2.44833848963883	TAMR_vs_MCF7	up			False
ENSG00000170899	GSTA4	2.79093699531612	0.157790443105118	17.6876174525781	4.94049811826684e-09	6.94032388892917e-07	3.16919714903115	TAMR_vs_MCF7	up			False
ENSG00000188833	ENTPD8	-2.73072660611671	0.154873680640733	-17.6319604132822	5.0983643610545905e-09	6.94032388892917e-07	2.05729429640678	TAMR_vs_MCF7	down			False
ENSG00000125354	SEPT6	2.42609746828068	0.137506298537468	17.6435370167397	5.0650791558998e-09	6.94032388892917e-07	1.70223128069564	TAMR_vs_MCF7	up			False
ENSG00000121743	GJA3	2.13544073913746	0.120639669900368	17.7009829428499	4.9033897958698106e-09	6.94032388892917e-07	0.925971488426562	TAMR_vs_MCF7	up			False
ENSG00000111052	LIN7A	-2.61173243616864	0.148582602435206	-17.5776463284628	5.257757868412711e-09	7.09223738650071e-07	3.30623263174433	TAMR_vs_MCF7	down			False
ENSG00000198074	AKR1B10	3.70479667030449	0.211186540835116	17.542768850961	5.36298246895062e-09	7.14255409201507e-07	2.95795631701499	TAMR_vs_MCF7	up			False
ENSG00000111799	COL12A1	-3.47765615911081	0.19852034248634	-17.5178831325566	5.4394703625670806e-09	7.14255409201507e-07	2.90020299278697	TAMR_vs_MCF7	down			False
ENSG00000112183	RBM24	-2.24449881741393	0.128082893321075	-17.5237985277821	5.42118145881903e-09	7.14255409201507e-07	1.03494627828619	TAMR_vs_MCF7	down			False
ENSG00000166510	CCDC68	3.12868612857365	0.178911784266317	17.4873116458135	5.53507215763774e-09	7.20433339254638e-07	1.95987885504611	TAMR_vs_MCF7	up			False
ENSG00000175471	MCTP1	3.86981701752551	0.22183842627625	17.4443043186149	5.6726894317287904e-09	7.31924919895581e-07	1.88037334128241	TAMR_vs_MCF7	up			False
ENSG00000125285	SOX21	2.3177869683052	0.133295740348875	17.3883048493437	5.857521060133731e-09	7.49257736985036e-07	0.796241325493598	TAMR_vs_MCF7	up			False
ENSG00000232352	SEMA3B-AS1	-2.29210027769311	0.132505105784139	-17.2982034475496	6.16889245984209e-09	7.82342105291769e-07	1.12523544880519	TAMR_vs_MCF7	down			False
ENSG00000213654	GPSM3	2.67462013616317	0.154891754028764	17.2676728527878	6.27847209132793e-09	7.89491261789185e-07	2.1488119631457	TAMR_vs_MCF7	up			False
ENSG00000132329	RAMP1	-3.30286802410318	0.191859087678815	-17.2150720826548	6.4722950990686606e-09	8.07024493109082e-07	1.27048867828396	TAMR_vs_MCF7	down			False
ENSG00000115221	ITGB6	4.69730636529651	0.273801861844268	17.155859838412	6.69834800135827e-09	8.27059531765946e-07	3.18543541636589	TAMR_vs_MCF7	up			False
ENSG00000170786	SDR16C5	2.21238059078716	0.129046543812431	17.1440514827182	6.744453655727151e-09	8.27059531765946e-07	0.944208632562412	TAMR_vs_MCF7	up			False
ENSG00000136574	GATA4	-3.33078000928913	0.194676311284742	-17.1093236116303	6.8820726585126e-09	8.30094222127775e-07	1.12283412051112	TAMR_vs_MCF7	down			False
ENSG00000168032	ENTPD3	2.73735475052316	0.159878700850314	17.1214472970106	6.8336831489277705e-09	8.30094222127775e-07	1.36823034476266	TAMR_vs_MCF7	up			False
ENSG00000079337	RAPGEF3	2.29991646098006	0.134532132178963	17.0956664681459	6.93703218384176e-09	8.30094222127775e-07	1.65253167673774	TAMR_vs_MCF7	up			False
ENSG00000041353	RAB27B	2.66510041068495	0.156825468585021	16.9940535471131	7.3613480335039e-09	8.69314597292361e-07	3.22707064881124	TAMR_vs_MCF7	up			False
ENSG00000161031	PGLYRP2	-2.25689424155821	0.132842253307276	-16.9892800322938	7.38196787025458e-09	8.69314597292361e-07	0.904406257226495	TAMR_vs_MCF7	down			False
ENSG00000260244	RP11-588K22.2	2.32248935025167	0.136880342460515	16.9672964612988	7.477747981469331e-09	8.73660035819227e-07	1.07197655883217	TAMR_vs_MCF7	up			False
ENSG00000177465	ACOT4	-2.73798348038228	0.162536392379599	-16.845356540139	8.03433277577763e-09	9.31354919742097e-07	2.1211264302923	TAMR_vs_MCF7	down			False
ENSG00000163281	GNPDA2	2.04580818063719	0.121962945336893	16.7740142301922	8.38087823494351e-09	9.63995901163502e-07	0.783737122095723	TAMR_vs_MCF7	up			False
ENSG00000144355	DLX1	3.04176220827547	0.182091716978836	16.7045610791237	8.73401290765322e-09	9.96886796336604e-07	4.74417986407035	TAMR_vs_MCF7	up			False
ENSG00000125845	BMP2	2.58015946198547	0.155262942852677	16.6179992120443	9.19710786369079e-09	1.04173043115606e-06	0.935495736747443	TAMR_vs_MCF7	up			False
ENSG00000188176	SMTNL2	-2.95913385706185	0.178981394080716	-16.5331925827293	9.67698121576119e-09	1.08778066120806e-06	1.90647680481467	TAMR_vs_MCF7	down			False
ENSG00000198189	HSD17B11	2.29054555313457	0.138706884470416	16.5135678872746	9.791886933736e-09	1.0924211903968e-06	2.90227758114109	TAMR_vs_MCF7	up			False
ENSG00000188095	MESP2	-2.48611984833905	0.150896018489645	-16.475715351692	1.00177585507871e-08	1.10927986101924e-06	0.844470194244499	TAMR_vs_MCF7	down			False
ENSG00000115828	QPCT	3.20265376732991	0.196449707341533	16.3026649958913	1.11255496854557e-08	1.22282152765031e-06	2.6505284532679	TAMR_vs_MCF7	up			False
ENSG00000172478	C2orf54	2.46339549636952	0.151597838853117	16.2495423088208	1.14919847635378e-08	1.25380933765716e-06	1.67391507405687	TAMR_vs_MCF7	up			False
ENSG00000102265	TIMP1	2.15773525139351	0.132987198905168	16.2251349690595	1.1664752949818e-08	1.26336937422919e-06	7.76909662102271	TAMR_vs_MCF7	up			False
ENSG00000152766	ANKRD22	2.03615272368864	0.125867986701349	16.1768911782142	1.20146664363841e-08	1.29183783031209e-06	1.58684293760911	TAMR_vs_MCF7	up			False
ENSG00000165474	GJB2	3.81456101188536	0.236014720790843	16.1623859694152	1.212210581039e-08	1.29401299291055e-06	3.46535777070369	TAMR_vs_MCF7	up			False
ENSG00000204516	MICB	-2.80936204350882	0.174141654762113	-16.1326251742959	1.23458474750413e-08	1.30848346310473e-06	1.40322171575683	TAMR_vs_MCF7	down			False
ENSG00000124107	SLPI	3.73157910346831	0.2316887071611	16.1060033921879	1.25498210932693e-08	1.32066840696405e-06	1.71752949861067	TAMR_vs_MCF7	up			False
ENSG00000154310	TNIK	2.37430006610614	0.148134966163597	16.0279515876354	1.31693957014035e-08	1.37610910857341e-06	1.68392324400203	TAMR_vs_MCF7	up			False
ENSG00000170293	CMTM8	2.46880334969341	0.15494363049618	15.9335581707199	1.39637740179539e-08	1.44891243970909e-06	3.7377318576845	TAMR_vs_MCF7	up			False
ENSG00000049089	COL9A2	-2.74128341316277	0.172427267965214	-15.8982012851692	1.42746926680835e-08	1.47088812367377e-06	2.58352494117182	TAMR_vs_MCF7	down			False
ENSG00000166173	LARP6	3.18867565082983	0.201403873543094	15.8322458984264	1.48751184577803e-08	1.52218625983823e-06	3.55172295560784	TAMR_vs_MCF7	up			False
ENSG00000205363	C15orf59	-3.44262718719644	0.217984851337659	-15.7929652729116	1.52457972272974e-08	1.52849418418e-06	2.87612883369249	TAMR_vs_MCF7	down			False
ENSG00000111348	ARHGDIB	3.12988981641504	0.198155433388051	15.7951248820199	1.52251573489019e-08	1.52849418418e-06	2.12216603070096	TAMR_vs_MCF7	up			False
ENSG00000127588	GNG13	-2.98758271790561	0.188950614365799	-15.81144749348	1.5070143133354e-08	1.52849418418e-06	2.41249794413385	TAMR_vs_MCF7	down			False
ENSG00000182718	ANXA2	2.12351483822672	0.134719059869768	15.7625419913078	1.55398346973329e-08	1.54751722979212e-06	8.93099278359277	TAMR_vs_MCF7	up			False
ENSG00000175832	ETV4	3.52468442425988	0.2238655555861	15.7446482333199	1.57156684300368e-08	1.55459392109924e-06	2.43709597719969	TAMR_vs_MCF7	up			False
ENSG00000064787	BCAS1	2.21263976607574	0.140795175305355	15.7153095713471	1.60086927014338e-08	1.5730925980389e-06	3.41481063421436	TAMR_vs_MCF7	up			False
ENSG00000064042	LIMCH1	3.33857936012242	0.213605277972729	15.6296669811158	1.68987859458498e-08	1.64963280174026e-06	3.28922791352177	TAMR_vs_MCF7	up			False
ENSG00000186603	HPDL	-2.49116682613428	0.159852752803481	-15.584134664211	1.73939333903701e-08	1.68687048134845e-06	2.13672111543076	TAMR_vs_MCF7	down			False
ENSG00000223808	RP11-428L9.2	-2.57333546007851	0.165459381660572	-15.5526718053227	1.77453418548588e-08	1.69613954343944e-06	1.84378417892758	TAMR_vs_MCF7	down			False
ENSG00000257894	RP1-78O14.1	2.24272404536223	0.144188239588468	15.5541398644109	1.77287735531194e-08	1.69613954343944e-06	1.90301202522911	TAMR_vs_MCF7	up			False
ENSG00000204740	MALRD1	-2.00670613359584	0.129173692016812	-15.5349444787462	1.79467521444933e-08	1.69613954343944e-06	0.696270218147605	TAMR_vs_MCF7	down			False
ENSG00000254251	RP11-662G23.1	-1.88224125966685	0.121151701343205	-15.5362346446521	1.79320098040862e-08	1.69613954343944e-06	0.643055826087038	TAMR_vs_MCF7	down			False
ENSG00000178401	DNAJC22	2.9619539066232	0.191324902395825	15.481277499859	1.85718878305745e-08	1.7441118457599e-06	5.90657217011672	TAMR_vs_MCF7	up			False
ENSG00000168350	DEGS2	-4.50800036643855	0.292039164954579	-15.4362870032849	1.91143225488577e-08	1.7616044595028e-06	3.54649211738522	TAMR_vs_MCF7	down			False
ENSG00000081803	CADPS2	2.35133447691831	0.152244647358707	15.4444475895318	1.90146609042877e-08	1.7616044595028e-06	4.42764220260905	TAMR_vs_MCF7	up			False
ENSG00000146013	GFRA3	2.02054113637722	0.130798453296732	15.4477448735069	1.89745539164139e-08	1.7616044595028e-06	2.9817479402408	TAMR_vs_MCF7	up			False
ENSG00000139318	DUSP6	4.25550460745099	0.276297218130665	15.4019089885968	1.95404823828937e-08	1.77878329814341e-06	2.83797187472994	TAMR_vs_MCF7	up			False
ENSG00000196684	HSH2D	-2.50540806675147	0.162631646344829	-15.4054153853872	1.94965438857698e-08	1.77878329814341e-06	3.59629239556713	TAMR_vs_MCF7	down			False
ENSG00000170476	MZB1	-2.90748674262189	0.189300738526571	-15.359088217259	2.00858922334768e-08	1.81728334731908e-06	2.17666631403163	TAMR_vs_MCF7	down			False
ENSG00000183421	RIPK4	3.27360022408961	0.213457161089195	15.3360993249681	2.03855525329384e-08	1.8332171423257e-06	3.23829918777386	TAMR_vs_MCF7	up			False
ENSG00000135374	ELF5	2.50864151064925	0.163860480157689	15.3096189406689	2.07367964126553e-08	1.85356979018662e-06	3.65554494711565	TAMR_vs_MCF7	up			False
ENSG00000145431	PDGFC	2.70278424286021	0.17677119365504	15.2897323765011	2.10049281476948e-08	1.86629415482333e-06	1.75459625503284	TAMR_vs_MCF7	up			False
ENSG00000176153	GPX2	3.66586049665136	0.240374654671191	15.2506115990719	2.15435274821262e-08	1.88610753405999e-06	3.00315911337694	TAMR_vs_MCF7	up			False
ENSG00000179388	EGR3	-3.38705680263157	0.222257164912856	-15.2393593428567	2.17012268757874e-08	1.88610753405999e-06	2.33910895941813	TAMR_vs_MCF7	down			False
ENSG00000185507	IRF7	-2.02052949069168	0.132607968215909	-15.23686334898	2.17363787790982e-08	1.88610753405999e-06	2.44892253955008	TAMR_vs_MCF7	down			False
ENSG00000168702	LRP1B	-1.9879535181328	0.130249860770431	-15.2626153024196	2.13766766762937e-08	1.88610753405999e-06	1.49215051567957	TAMR_vs_MCF7	down			False
ENSG00000254531	FLJ20021	-2.51672624071209	0.165287297166843	-15.2263742214362	2.18847826293994e-08	1.88794421311063e-06	3.29459726824594	TAMR_vs_MCF7	down			False
ENSG00000214456	PLIN5	-4.12753780981262	0.272015898121139	-15.1738844616151	2.26442605811497e-08	1.919974505732e-06	2.85864412565435	TAMR_vs_MCF7	down			False
ENSG00000174808	BTC	2.46067901606057	0.161993833581147	15.1899548375583	2.24087206516421e-08	1.919974505732e-06	2.41962571275015	TAMR_vs_MCF7	up			False
ENSG00000096968	JAK2	-2.23078652118272	0.146946594144907	-15.1809338226846	2.2540608061308e-08	1.919974505732e-06	2.09308927539353	TAMR_vs_MCF7	down			False
ENSG00000141574	SECTM1	-3.0679938941881	0.202664097837042	-15.1383196477898	2.31752079053739e-08	1.95382803920419e-06	2.09329248716984	TAMR_vs_MCF7	down			False
ENSG00000148344	PTGES	-3.71053212906125	0.245665601779222	-15.1039954400937	2.37005650811439e-08	1.98683042188708e-06	2.78443934549009	TAMR_vs_MCF7	down			False
ENSG00000196136	SERPINA3	-2.46900294621885	0.163907188028394	-15.0634208048957	2.43384449530013e-08	2.02884183265524e-06	0.925515578174743	TAMR_vs_MCF7	down			False
ENSG00000163082	SGPP2	1.95313726222168	0.129807360414124	15.0464292316752	2.46111274503968e-08	2.04011122407256e-06	1.06862168398298	TAMR_vs_MCF7	up			False
ENSG00000175592	FOSL1	2.7595394352315	0.183718833454201	15.0204493646506	2.50345342929832e-08	2.05227856264798e-06	2.09296114046892	TAMR_vs_MCF7	up			False
ENSG00000102886	GDPD3	-2.68873528305086	0.17891666236364	-15.0278640766623	2.49128867237095e-08	2.05227856264798e-06	3.98879611032799	TAMR_vs_MCF7	down			False
ENSG00000144749	LRIG1	-3.01686069049413	0.201858269055454	-14.9454402071849	2.63023334403022e-08	2.14436276696266e-06	3.31688358381062	TAMR_vs_MCF7	down			False
ENSG00000145569	FAM105A	2.63419984105792	0.177260503395976	14.8606135636063	2.7821255534666e-08	2.24857252108774e-06	2.05512212401336	TAMR_vs_MCF7	up			False
ENSG00000126549	STATH	1.91941406429067	0.129190495482347	14.8572389719873	2.78836328265362e-08	2.24857252108774e-06	0.639804688096889	TAMR_vs_MCF7	up			False
ENSG00000100985	MMP9	2.19975292538871	0.148515393147241	14.8116156768197	2.87421282575144e-08	2.3052740491081e-06	1.2301558074849	TAMR_vs_MCF7	up			False
ENSG00000128274	A4GALT	-2.83666759252829	0.192043818022422	-14.770939370707	2.95319372760063e-08	2.34328815669188e-06	2.24842587252987	TAMR_vs_MCF7	down			False
ENSG00000058404	CAMK2B	-2.12480937463584	0.143775575876624	-14.7786532008689	2.93803541011379e-08	2.34328815669188e-06	3.30031387645898	TAMR_vs_MCF7	down			False
ENSG00000187017	ESPN	-3.25436600312059	0.22049103171457	-14.7596298035987	2.97557273698697e-08	2.34848661018153e-06	3.87311255406785	TAMR_vs_MCF7	down			False
ENSG00000196620	UGT2B15	-2.65850776880745	0.180332553358747	-14.7422510206392	3.01032343476649e-08	2.36334281085001e-06	2.2324930513582	TAMR_vs_MCF7	down			False
ENSG00000066382	MPPED2	-2.28049683916818	0.15495521299828	-14.7171353260216	3.06133118117743e-08	2.39073852980583e-06	1.34454651906044	TAMR_vs_MCF7	down			False
ENSG00000146072	TNFRSF21	4.11091734861752	0.280985641350633	14.6303466926541	3.24499639574979e-08	2.51376008054227e-06	4.23083987740594	TAMR_vs_MCF7	up			False
ENSG00000162639	HENMT1	-2.15453012916811	0.147300117823755	-14.6268051987983	3.25274252233533e-08	2.51376008054227e-06	4.45504059163155	TAMR_vs_MCF7	down			False
ENSG00000112562	SMOC2	-2.23933803287495	0.153579245779262	-14.5809938153592	3.35478612762256e-08	2.57918738661469e-06	1.00710698060932	TAMR_vs_MCF7	down			False
ENSG00000166816	LDHD	-2.61586268854307	0.180575027825134	-14.486292595653	3.57700348047339e-08	2.73585451769403e-06	1.89503042172672	TAMR_vs_MCF7	down			False
ENSG00000169116	PARM1	3.31658152922018	0.229230181906613	14.4683457546238	3.62090261031137e-08	2.74173520350247e-06	1.57517170608176	TAMR_vs_MCF7	up			False
ENSG00000140391	TSPAN3	1.98638273870284	0.13729449906706	14.4680431641519	3.62164779543391e-08	2.74173520350247e-06	6.498057886459	TAMR_vs_MCF7	up			False
ENSG00000150907	FOXO1	2.66715717981243	0.184582865976439	14.4496465893692	3.66726917316904e-08	2.7621796949991e-06	2.12691590322371	TAMR_vs_MCF7	up			False
ENSG00000120833	SOCS2	2.39293183236628	0.165692063637456	14.4420425446698	3.68630946377461e-08	2.76249797088322e-06	5.07924979296106	TAMR_vs_MCF7	up			False
ENSG00000101160	CTSZ	-2.06123349059717	0.142834531276988	-14.4309185752847	3.71435844816837e-08	2.76953018361418e-06	3.01797111274688	TAMR_vs_MCF7	down			False
ENSG00000187848	P2RX2	-1.93505283600334	0.13434481571243	-14.4036286457484	3.78416278871529e-08	2.80747037294787e-06	1.138321552676	TAMR_vs_MCF7	down			False
ENSG00000274265	CH17-189H20.1	1.9814264027562	0.137681056686063	14.3914235585379	3.81584482243962e-08	2.8168908196696e-06	3.62993282759504	TAMR_vs_MCF7	up			False
ENSG00000151632	AKR1C2	5.67022255064094	0.394684969439983	14.3664517011793	3.88157405667865e-08	2.8232743065195e-06	4.31558596750413	TAMR_vs_MCF7	up			False
ENSG00000187123	LYPD6	-1.82734755211603	0.127170013872351	-14.3693273003041	3.87394243495576e-08	2.8232743065195e-06	2.03025713550395	TAMR_vs_MCF7	down			False
ENSG00000198604	BAZ1A	1.77156471977276	0.123268984031438	14.3715366334239	3.86809017166266e-08	2.8232743065195e-06	5.74160364866686	TAMR_vs_MCF7	up			False
ENSG00000136068	FLNB	-2.26376743403245	0.157679066577706	-14.3568038748939	3.90729893266307e-08	2.82812202745632e-06	5.85622378776655	TAMR_vs_MCF7	down			False
ENSG00000133083	DCLK1	2.59370134704329	0.181026368949001	14.3277543603274	3.98588802964161e-08	2.87100031960302e-06	1.15207890485381	TAMR_vs_MCF7	up			False
ENSG00000156398	SFXN2	-2.89504673206541	0.203343814393865	-14.2372008742684	4.24216155193853e-08	3.0408305849113e-06	3.774184842688	TAMR_vs_MCF7	down			False
