gene	crispr_effect	crispr_p	crispr_fdr	crispr_testable	crispr_direction	gse118713_log2fc	gse118713_p	gse118713_fdr	gse118713_testable	gse118713_direction	gse245601_epi_log2fc	gse245601_epi_p	gse245601_epi_fdr	gse245601_malignant_log2fc	gse245601_malignant_p	gse245601_malignant_fdr	gse245601_testable	gse245601_track_direction_agreement	gse240112_tumor_log2fc	gse240112_tumor_p	gse240112_tumor_fdr	gse240112_epi_log2fc	gse240112_epi_p	gse240112_epi_fdr	gse240112_testable	gse240112_track_direction_agreement	gse240112_outlier_fragility	gse111151_log2fc	gse111151_p	gse111151_fdr	gse111151_testable	crispr_evidence_percentile	gse118713_evidence_percentile	gse245601_track_a_percentile	gse245601_track_b_percentile	gse245601_evidence_percentile	gse245601_one_track_only	gse240112_tumor_percentile	gse240112_epi_percentile	gse240112_evidence_percentile	gse111151_evidence_percentile	n_datasets_testable	coverage_tier	n_datasets_fdr05	n_datasets_nominal_p05	n_datasets_top10pct	n_datasets_top20pct	median_evidence_percentile	equal_dataset_mean_percentile	min_evidence_percentile	max_evidence_percentile	resistance_datasets_testable	resistance_up_count	resistance_down_count	resistance_fdr05_count	resistance_nominal_p05_count	resistance_top10pct_count	resistance_top20pct_count	resistance_median_percentile	resistance_direction_consensus	pattern_A_ge2_fdr05	pattern_B_all3_same_direction_high_percentile	pattern_C_human_recurrence_and_independent_cellline	pattern_D_strong_rna_consensus_weak_crispr	label
PRRT1	0.2517897311447035	0.4410367232927121	0.8871718998654791	True	tolerance_associated_KO	0.732149566223344	0.0011488599407023	0.0067969632376958	True	up_in_TAMR	-0.438307082760408	0.12211321979782	0.483052027439354				True		2.48012100028841	0.0005415010922667	0.0044508394863034	2.20716992538707	0.0002230552664948	0.0022772987560629	True	True	False	-0.16999878351635	0.517700766583987	0.834812657660398	True	0.5033504345094755	0.8304761904761905	0.7474146558434338		0.7474146558434338	True	0.8783849785640636	0.9020972119417716	0.8783849785640636	0.3790815759237982	5	A	2	2	0	2	0.7474146558434338	0.6677415670633924	0.3790815759237982	0.8783849785640636	3	2	1	2	2	0	2	0.8304761904761905	majority_up	True	False	False	False	resistance_biomarker_or_pathway_candidate
GABRD	-0.0687265357033481	0.7907117051310134	0.9674645550999408	True	sensitising_KO	-1.19756452013406	0.0011515441431174	0.0068101283362204	True	down_in_TAMR							False		2.43820291646717	0.0004068815783757	0.0036193397414603	2.22567601844436	0.0004826599367881	0.004020380714734	True	True	False	0.33470668627202	0.400700224789657	0.77279908309252	True	0.1829127840016752	0.8304081632653061				False	0.8876648396374884	0.8799901307673328	0.8876648396374884	0.4808939624179978	4	B	2	2	0	2	0.655651062841652	0.5954699373306169	0.1829127840016752	0.8876648396374884	3	2	1	2	2	0	2	0.8304081632653061	majority_up	True	False	False	False	resistance_biomarker_or_pathway_candidate
EML5	-1.058423339442026	0.0003193061123217	0.1487732844800642	True	sensitising_KO	0.962489709016966	7.18180165350279e-06	0.0001290115895092	True	up_in_TAMR	0.630181402620734	0.0627800265218925	0.385544026046219				True		1.05902954912775	0.0106130894675752	0.0399954257666563	1.06138968302795	0.0098465226122181	0.0379444052594052	True	True	False	0.404678152880988	0.0785283551516659	0.462341633396696	True	0.9979059784315778	0.944421768707483	0.8372623151339931		0.8372623151339931	True	0.7346828024095078	0.7405378731803602	0.7346828024095078	0.8301026648382195	5	A	2	3	2	4	0.8372623151339931	0.8688751059041563	0.7346828024095078	0.9979059784315778	3	3	0	2	2	1	2	0.8301026648382195	all_up	True	True	False	False	resistance_biomarker_or_pathway_candidate
C6orf99	0.551156740648743	0.0938432661336221	0.757364802853031	True	tolerance_associated_KO	-1.00505306106644	0.001708636556558	0.0093071766616034	True	down_in_TAMR	-0.349889945737524	0.113142948317802	0.473720254048488	0.465735878542162	0.16448878801012	0.61269113537925	True	False	-1.71851903251535	0.0019719508562286	0.0115914227682874	-1.44704815302832	0.0034182745843521	0.0171940314535817	True	True	False	-0.578365452235381	0.0637115055212622	0.433242421390904	True	0.8764003769238823	0.8158503401360544	0.761203158011787	0.7318568749098254	0.7465300164608062	False	0.8299234818472894	0.801233654083395	0.8299234818472894	0.8525999777621289	5	A	2	2	0	4	0.8299234818472894	0.8242608386260322	0.7465300164608062	0.8764003769238823	3	0	3	2	2	0	3	0.8299234818472894	all_down	True	True	False	False	resistance_biomarker_or_pathway_candidate
TSPYL5	-0.140012607421319	0.5824592041090612	0.9265425012974084	True	sensitising_KO	-0.909192173341632	0.0011765692470673	0.0069250037635799	True	down_in_TAMR	0.150428211382419	0.231749128310406	0.613162388685795	-0.132060755146981	0.442035967944588	0.779897334455509	True	False	-14.5232679449926	2.02117909010877e-08	6.00746585040715e-06	-15.5051361737959	4.2048731969760605e-09	2.71475249808689e-06	True	True	False	-0.580305451111147	0.0946883961100918	0.491535799880765	True	0.3718982305517747	0.8295918367346939	0.6222061603469364	0.4333429519549848	0.5277745561509606	False	0.9966896402018776	0.9986183074265976	0.9966896402018776	0.8071976576109114	5	A	2	2	1	3	0.8071976576109114	0.7066303842500437	0.3718982305517747	0.9966896402018776	3	0	3	2	2	1	3	0.8295918367346939	all_down	True	True	False	False	resistance_biomarker_or_pathway_candidate
CNN2	-0.3290804876462587	0.1653489948151655	0.7907256351888757	True	sensitising_KO	0.814306078728873	0.0011796160838265	0.0069401837636076	True	up_in_TAMR	-0.293973267442369	0.0228532849095262	0.265882035368562	0.0287736000959621	0.866869725220196	0.957529703823468	True	False	2.19416942210716	0.0032322087116556	0.0166517671562145	2.05657971008751	0.0031366812775109	0.0161258200837233	True	True	False	-1.08456227248164	0.010211937502815	0.249214667705951	True	0.7914354517851534	0.8295238095238096	0.9140998554431224	0.0949357957004761	0.5045178255717992	False	0.8059912085526673	0.8055267702936096	0.8059912085526673	0.9588599384752232	5	A	2	4	1	3	0.8059912085526673	0.7780656467817305	0.5045178255717992	0.9588599384752232	3	2	1	2	3	1	3	0.8295238095238096	majority_up	True	False	False	False	resistance_biomarker_or_pathway_candidate
RASSF2	0.6906257227727348	0.0388321762567838	0.6495775228538183	True	tolerance_associated_KO	1.24879571668073	1.13380998042089e-05	0.0001830628127256	True	up_in_TAMR	0.123244135858213	0.632932518996454	0.873866234732584	0.620617231890773	0.213344014467988	0.638848051709981	True	True	1.80322708825871	0.0020052566211309	0.0117519031875353	1.47438815558802	0.0032188393897991	0.0164771404581128	True	True	False	0.537088711081659	0.160135604277649	0.579274418415835	True	0.9403203852999686	0.938095238095238	0.2757700433670632	0.6661376424758332	0.4709538429214482	False	0.8294350681065827	0.8046878855169011	0.8294350681065827	0.7232867573477633	5	A	2	3	2	3	0.8294350681065827	0.7804182583542001	0.4709538429214482	0.9403203852999686	3	3	0	2	2	1	2	0.8294350681065827	all_up	True	True	False	False	resistance_biomarker_or_pathway_candidate
KISS1	0.3221890143788011	0.461746982053558	0.8913286382355223	True	tolerance_associated_KO	0.525887545829988	0.0077078909252984	0.0299397082590519	True	up_in_TAMR	-0.002593890717243	0.986750051834733	0.996053267992106	0.47975826409349	0.0535956146936047	0.549147532748733	True	False	2.21766303956675	0.0001375702359624	0.0016526364460991	2.15153574277794	7.06587727825064e-05	0.0009916694523616	True	True	False				False	0.4820961155899905	0.7420408163265306	0.0093405982430779	0.9029000144279324	0.4561203063355052	False	0.9168068594996472	0.9287934863064397	0.9168068594996472		4	B	2	2	1	1	0.6120684659582606	0.6492660244379185	0.4561203063355052	0.9168068594996472	2	2	0	2	2	1	1	0.8294238379130889	all_up	True	False	False	False	resistance_biomarker_or_pathway_candidate
PANX2	0.189812077653638	0.6245673996176149	0.936326778050455	True	tolerance_associated_KO	1.297438223804	0.000133343600964	0.0012731997111351	True	up_in_TAMR	0.307786220863033	0.0344816461898231	0.307955000008117	0.0651098715364836	0.791983110411351	0.929815536893002	True	True	2.12674694119887	0.0020062669539823	0.0117519031875353	2.03512980464254	0.0028813260703556	0.0151042302487912	True	True	False	0.46908608616976	0.218764016780521	0.638886720035825	True	0.3330017799183331	0.8950340136054422	0.8880796174802624	0.148247006204011	0.5181633118421367	False	0.829326531719759	0.8092770787071305	0.829326531719759	0.6573514695526481	5	A	2	3	0	2	0.6573514695526481	0.6465754213276639	0.3330017799183331	0.8950340136054422	3	3	0	2	2	0	2	0.829326531719759	all_up	True	True	False	False	resistance_biomarker_or_pathway_candidate
OBSL1	-0.043252556199878	0.8897291978709599	0.9859328770189076	True	sensitising_KO	1.80247904941673	3.17090557479937e-07	1.24800787583217e-05	True	up_in_TAMR	-0.182209209396482	0.159147025569422	0.53156202451547	-0.1766410680444	0.445339504256486	0.781268438933022	True	True	1.01684956692446	0.0020207061436086	0.0117989774443663	0.876295232544022	0.0026566847003892	0.0141871863341472	True	True	False	0.35013329222725	0.319652244483332	0.72002115182883	True	0.0975814050884724	0.9748979591836736	0.700711664628044	0.4300245274852113	0.5653680960566276	False	0.8287838497856406	0.8127806563039723	0.8287838497856406	0.5555020199399577	5	A	2	2	1	2	0.5653680960566276	0.6044266660108744	0.0975814050884724	0.9748979591836736	3	3	0	2	2	1	2	0.8287838497856406	all_up	True	True	False	False	resistance_biomarker_or_pathway_candidate
TRGC1				False	not_applicable	-0.782433767671429	0.0012187816022456	0.0071394715413034	True	down_in_TAMR							False		-7.03944572447183	4.61647262444326e-08	9.23929691220522e-06	-7.57196339917814	5.40701933667802e-07	3.39252798381166e-05	True	True	False	1.14309843471056	0.227121306110145	0.648465268242003	True		0.8287755102040817				False	0.9951158625929344	0.9841105354058722	0.9951158625929344	0.6494570253141099	3	C	2	2	1	2	0.8287755102040817	0.824449466037042	0.6494570253141099	0.9951158625929344	3	1	2	2	2	1	2	0.8287755102040817	majority_down	True	False	False	False	resistance_biomarker_or_pathway_candidate
PYROXD2	0.2523357681883436	0.5056725995459663	0.9037200551152208	True	tolerance_associated_KO	-1.05982113694386	0.0002353791138445	0.0019889267034312	True	down_in_TAMR	-0.117519074108289	0.534732122339153	0.82601546492354	-0.768579995886957	0.104718998353427	0.571598016577753	True	True	-1.35020158657222	0.0083340328719244	0.0334304653382288	-1.28085211720141	0.007881832949419	0.0323871100066762	True	True	False	-0.41943632663635	0.0794265153009788	0.46396674283364	True	0.4404774369176002	0.8812925170068027	0.3527187812743244	0.8169816765257538	0.5848502289000391	False	0.7507461876594128	0.756674068591167	0.7507461876594128	0.8286942663355694	5	A	2	2	0	2	0.7507461876594128	0.6972121273638848	0.4404774369176002	0.8812925170068027	3	0	3	2	2	0	2	0.8286942663355694	all_down	True	True	False	False	resistance_biomarker_or_pathway_candidate
TPK1	0.1451956268135648	0.6736967058317999	0.946164748265364	True	tolerance_associated_KO	0.643950852653835	0.0021907763257841	0.0113461567616002	True	up_in_TAMR	-0.0650477026663674	0.751252231857537	0.920802309670972	0.557208418730223	0.158409128218719	0.610007151248916	True	False	1.44730374718236	0.0020323357234485	0.0118417931129382	1.26674643024618	0.0017717273446983	0.0104987796396659	True	True	False	-0.865723451725653	0.0192846795062358	0.303183635812865	True	0.2880326667364674	0.8063265306122449	0.1841432225063938	0.7403693550714183	0.462256288788906	False	0.8284582406251696	0.8312854675548976	0.8284582406251696	0.9362143730773508	5	A	2	3	1	3	0.8063265306122449	0.6642576199680278	0.2880326667364674	0.9362143730773508	3	2	1	2	3	1	3	0.8284582406251696	majority_up	True	False	False	False	resistance_biomarker_or_pathway_candidate
TMEM30A	0.4600768009149858	0.3661134934645099	0.8608009788920408	True	tolerance_associated_KO	0.736190892034362	0.0036945058091814	0.0170811882434164	True	up_in_TAMR	-0.0721586946456427	0.461575479225879	0.784680372238899	-0.223330091596161	0.319195114238239	0.704207171669558	True	True	0.889773132874398	0.0020380225862775	0.0118587698422114	0.810695256089112	0.0041674046500658	0.0199661046426085	True	True	False	0.306840527072294	0.0342582107281014	0.36212288509666	True	0.5749659721495131	0.7829931972789116	0.4118203046814188	0.546890780551147	0.4793555426162829	False	0.8282411678515222	0.7913150752528991	0.8282411678515222	0.9051925429005596	5	A	2	3	1	2	0.7829931972789116	0.7141496845593579	0.4793555426162829	0.9051925429005596	3	3	0	2	3	1	2	0.8282411678515222	all_up	True	True	False	False	resistance_biomarker_or_pathway_candidate
OLFML2A	-0.0269261574561561	0.9245041956407444	0.9911010300376374	True	sensitising_KO	0.603043315589962	0.0012521795396273	0.0073033962299489	True	up_in_TAMR	0.21219057638791	0.408772696342017	0.750344540757724				True		3.85218905853833	7.9605194391766e-06	0.0002150974372802	4.14452276963201	1.25292461155651e-05	0.0002969797681614	True	True	False	-0.615817127103798	0.348393654282014	0.739854171877024	True	0.0673751439639828	0.8280272108843537	0.4552985655509841		0.4552985655509841	True	0.963043360286536	0.9578583765112264	0.963043360286536	0.5284088803231903	5	A	2	2	1	2	0.5284088803231903	0.5684306322018093	0.0673751439639828	0.963043360286536	3	2	1	2	2	1	2	0.8280272108843537	majority_up	True	False	False	False	resistance_biomarker_or_pathway_candidate
SEMA3E	0.4044689686931377	0.1792606818995281	0.7919266810270664	True	tolerance_associated_KO	1.51822509390785	5.57924719194601e-05	0.0006440311186751	True	up_in_TAMR	0.17817884061152	0.134241217713121	0.498368789062108	0.0663463707093996	0.780601072165942	0.927898014887453	True	True	1.81660400521978	0.002044353664526	0.0118843373280394	1.99110168925685	0.0003086949865229	0.0028803004589659	True	True	False	0.413373198077854	0.408794391607308	0.778463997019668	True	0.7737933200711967	0.9132653061224488	0.7306794173245859	0.1588515365748088	0.4447654769496973	False	0.8280240950778749	0.8928694793979768	0.8280240950778749	0.4742226010896556	5	A	2	2	1	2	0.7737933200711967	0.6868141598621748	0.4447654769496973	0.9132653061224488	3	3	0	2	2	1	2	0.8280240950778749	all_up	True	True	False	False	resistance_biomarker_or_pathway_candidate
ZNF772	-0.0074568416605433	0.977896100050883	0.998662578302875	True	sensitising_KO	-1.04640462227525	0.00125667644636	0.0073209914060032	True	down_in_TAMR	-0.134597062054726	0.484419612364376	0.798377786254916	-0.0889681270405239	0.847469467074826	0.951699259081704	True	True	3.82704416572581	9.22992796350044e-06	0.0002366885825573	3.2341701464339	9.15967289346178e-05	0.0011968403021205	True	True	False	-0.0384785362747155	0.839901196733369	0.956488246055637	True	0.0209925662234321	0.8278231292517007	0.3934171021905926	0.1095801471649112	0.2514986246777519	False	0.9611439735171216	0.923513446829509	0.9611439735171216	0.121678218005263	5	A	2	2	1	2	0.2514986246777519	0.4366273023350538	0.0209925662234321	0.9611439735171216	3	1	2	2	2	1	2	0.8278231292517007	majority_down	True	False	False	False	resistance_biomarker_or_pathway_candidate
SLC25A27	0.0222527227972815	0.932375292952274	0.9931546671597092	True	tolerance_associated_KO	1.53627447815598	0.0020194509754461	0.0106257494942094	True	up_in_TAMR							False		5.3091298270861	7.67443422780983e-05	0.0010787526617092	5.2222189638094	9.33720023235724e-05	0.0012103439235105	True	True	False	0.501510158690552	0.080185812467193	0.465649915064361	True	0.061250130876348	0.8093197278911565				False	0.928908666630488	0.9229212928694794	0.928908666630488	0.8277676883732997	4	B	2	2	1	3	0.8185437081322281	0.656811553442823	0.061250130876348	0.928908666630488	3	3	0	2	2	1	3	0.8277676883732997	all_up	True	True	False	False	resistance_biomarker_or_pathway_candidate
NXPH4	-0.0237990103906335	0.9313068121357504	0.9930155731511964	True	sensitising_KO	0.779801075491841	0.0012665500019656	0.0073685663831746	True	up_in_TAMR	0.50856539958037	0.0212015256585776	0.259861700035894	1.10598267630189	0.0824774242766218	0.560098840484709	True	True	1.92953305460762	6.06281655812802e-05	0.0009098174554819	2.10910244869202	3.10808534677757e-05	0.00054867994458	True	True	False	0.334570759762759	0.241700780460106	0.659817849033804	True	0.0622971416605591	0.8276190476190476	0.9185477593683976	0.8534843456932621	0.8860160525308298	False	0.9334129266836708	0.9433999506538366	0.9334129266836708	0.6332604425336348	5	A	2	3	1	3	0.8276190476190476	0.6685211222055484	0.0622971416605591	0.9334129266836708	3	3	0	2	2	1	2	0.8276190476190476	all_up	True	True	False	False	resistance_biomarker_or_pathway_candidate
CD63	-0.1508745602539178	0.6238359480223196	0.936326778050455	True	sensitising_KO	0.574483279888264	0.0012673175871127	0.0073685663831746	True	up_in_TAMR	0.0441269504882353	0.680718115883021	0.894005065947847	0.277240770394224	0.258633101434392	0.668390704661232	True	True	1.46381104780143	0.0046613380661698	0.0217797002746899	1.41149512946087	0.0050549548846728	0.0230625204171051	True	True	False	0.408834004694571	0.0554207114299821	0.416092518520692	True	0.3339440896241231	0.8275510204081633	0.2386300455910152	0.6131149906218438	0.4258725181064295	False	0.7860205133771097	0.7808536886257094	0.7860205133771097	0.8664986471961751	5	A	2	2	0	2	0.7860205133771097	0.6479773577424002	0.3339440896241231	0.8664986471961751	3	3	0	2	2	0	2	0.8275510204081633	all_up	True	True	False	False	resistance_biomarker_or_pathway_candidate
ZNF780A	-0.154618554169291	0.6585379541065364	0.9418867228279458	True	sensitising_KO	0.847599704044814	0.0002567171447125	0.0021315998843008	True	up_in_TAMR	-0.0652150795360158	0.54352456926142	0.830406559696352	0.25958576387848	0.206067594692255	0.634594416199818	True	False	1.18117861800066	0.0020880100446087	0.0120923472979414	1.01467904100805	0.0072362186751797	0.0304440954268616	True	True	False	-0.116355117932726	0.43859257296561	0.795431351076273	True	0.3011203015391058	0.8792517006802721	0.3454909373957522	0.6754436589236763	0.5104672981597143	False	0.8273728767569328	0.7623488773747841	0.8273728767569328	0.4479077869611949	5	A	2	2	0	2	0.5104672981597143	0.5932239928194439	0.3011203015391058	0.8792517006802721	3	2	1	2	2	0	2	0.8273728767569328	majority_up	True	False	False	False	resistance_biomarker_or_pathway_candidate
SRD5A1	0.3634538605311928	0.1745084580411382	0.7909727675032434	True	tolerance_associated_KO	0.923386668108015	3.76980651732441e-05	0.0004712416942212	True	up_in_TAMR	-0.142727553405845	0.289953457914787	0.665738173029522	0.304239629262553	0.192626174300593	0.630396188913615	True	False	1.08371717590037	0.0020952041643176	0.0121035806708608	1.12314211222629	0.0013018727682734	0.0082885153665521	True	True	False	0.0208238993973863	0.927176418289204	0.980310691150118	True	0.7799706836980421	0.9199319727891156	0.5644946069164907	0.6947049487808397	0.6295997778486652	False	0.826938731209638	0.8429805082654823	0.826938731209638	0.0541492161150439	5	A	2	2	1	2	0.7799706836980421	0.6421180763321009	0.0541492161150439	0.9199319727891156	3	3	0	2	2	1	2	0.826938731209638	all_up	True	True	False	False	resistance_biomarker_or_pathway_candidate
RPP25	0.1911386726567174	0.4829522052826926	0.8965826994669853	True	tolerance_associated_KO	-0.677415318995057	0.0012950528859402	0.0074916158758604	True	down_in_TAMR	0.0271441436092568	0.865647813066066	0.962215045346855	0.407615447036211	0.0282445023843814	0.525968044185068	True	True	-3.11087004765418	2.06764439026681e-06	8.88599789854772e-05	-2.80921016401028	2.26477305286534e-06	8.8713575031537e-05	True	True	False	0.118915667934343	0.599641277828109	0.870340760445234	True	0.4613653020626113	0.8265986394557823	0.1004670299121539	0.9472659067955562	0.5238664683538551	False	0.9768274814131438	0.9745373797187268	0.9768274814131438	0.3102553648864016	5	A	2	2	1	2	0.5238664683538551	0.6197826512343588	0.3102553648864016	0.9768274814131438	3	1	2	2	2	1	2	0.8265986394557823	majority_down	True	False	False	False	resistance_biomarker_or_pathway_candidate
IL17RB	0.8963745047254488	0.0115731943518302	0.561746941082457	True	tolerance_associated_KO	-0.841272316410813	0.0003640175480867	0.0028249437126106	True	down_in_TAMR	-0.3340073343411	0.0455954974135321	0.343580315030248	-0.289421826611726	0.461509627208866	0.788278246674316	True	True	-1.3746467533181	0.0021282732483961	0.0122668226467019	-0.810082397328121	0.0153423570274269	0.052914943416922	True	True	False	0.224755607175776	0.495294910055862	0.825206611340451	True	0.9795309391686734	0.8708163265306123	0.8673412654286667	0.414586639734526	0.6409639525815964	False	0.8265588538557551	0.7100912904021712	0.8265588538557551	0.3990215336718431	5	A	2	4	1	3	0.8265588538557551	0.743378321161696	0.3990215336718431	0.9795309391686734	3	1	2	2	2	0	2	0.8265588538557551	majority_down	True	False	False	False	resistance_biomarker_or_pathway_candidate
HOTAIRM1				False	not_applicable	1.68955145328618	3.57151152408201e-06	7.50624475840352e-05	True	up_in_TAMR	0.153638964523809	0.344791466278192	0.709361650792554	0.41386723220248	0.352486204539888	0.72769288823444	True	True	1.58205275409235	0.0021386513835332	0.0123198085951079	1.38802712021903	0.0027124816088339	0.0144205541145408	True	True	False	0.495164819273213	0.183698105955912	0.603235884990167	True		0.9525850340136054	0.5140108973646169	0.5156543067378445	0.5148326020512307	False	0.8264503174689315	0.8119417715272638	0.8264503174689315	0.6953411660057077	4	B	2	2	1	2	0.7608957417373197	0.7473022798848689	0.5148326020512307	0.9525850340136054	3	3	0	2	2	1	2	0.8264503174689315	all_up	True	True	False	False	resistance_biomarker_or_pathway_candidate
TMEM229B	0.095714672514398	0.7125394841734376	0.9538209653003537	True	tolerance_associated_KO	-0.572470032220841	0.0013010060732786	0.007517261727145	True	down_in_TAMR	-0.505396886276138	0.094328791841465	0.44412037670916	-0.0123661151616863	0.978045570904501	0.99388988047567	True	True	-3.50545740521246	0.0004057765922724	0.0036152461254765	-3.43193047954647	0.000178867873736	0.00194583174884	True	True	False	-0.256150008545086	0.284987703660141	0.695301019661304	True	0.2531148570830279	0.8263945578231293	0.7877237851662404	0.0159428653873899	0.4018333252768152	False	0.887827644217724	0.908166790032075	0.887827644217724	0.589674215188466	5	A	2	2	0	2	0.589674215188466	0.5917689199178324	0.2531148570830279	0.887827644217724	3	0	3	2	2	0	2	0.8263945578231293	all_down	True	True	False	False	resistance_biomarker_or_pathway_candidate
SLC41A2	-0.1335078667131943	0.7174192715066862	0.9554420206073776	True	sensitising_KO	1.42392020555927	3.88309326315171e-05	0.0004825572683303	True	up_in_TAMR	0.253083066565408	0.0603494324258835	0.381012720619293	-0.107918640236522	0.667098738149597	0.885842266723219	True	False	0.883949625977002	0.002149271913559	0.0123655269506919	0.790783885145041	0.0054658941682781	0.0245396125862485	True	True	False	0.33738776227497	0.292613698018562	0.702221651840083	True	0.2491362161030258	0.9194557823129252	0.8416546202602024	0.2470062040109651	0.5443304121355839	False	0.826233244695284	0.7773007648655317	0.826233244695284	0.5828175382676699	5	A	2	2	1	2	0.5828175382676699	0.6243946387028977	0.2491362161030258	0.9194557823129252	3	3	0	2	2	1	2	0.826233244695284	all_up	True	True	False	False	resistance_biomarker_or_pathway_candidate
DNAJB2	-0.2838701817274529	0.5057687294877966	0.9037227611453912	True	sensitising_KO	0.728547240815574	0.0011618472392107	0.0068573943259384	True	up_in_TAMR	0.0991651195888126	0.302222223480024	0.675376004290911	0.275758957259572	0.128390655772147	0.585769659946637	True	True	1.42247724285156	0.0021626955398296	0.0124194931156065	1.34710674372672	0.0046006143157456	0.0215127018280808	True	True	False	-0.0505176644514541	0.838279623864142	0.956026625584721	True	0.4403727358391791	0.8300680272108844	0.5526520627154454	0.7812004039821093	0.6669262333487773	False	0.8259076355348131	0.7861830742659759	0.8259076355348131	0.1230866165079129	5	A	2	2	0	2	0.6669262333487773	0.5772722496883134	0.1230866165079129	0.8300680272108844	3	2	1	2	2	0	2	0.8259076355348131	majority_up	True	False	False	False	resistance_biomarker_or_pathway_candidate
DOCK5	0.0110432626445273	0.9662691506881096	0.9974116242487912	True	tolerance_associated_KO	0.660061017149638	0.0025919016031157	0.0129619005078572	True	up_in_TAMR	-0.218867485305062	0.0652173516413428	0.391021501324278	-0.180072738021363	0.350892016055655	0.725932792932775	True	True	1.42289858731234	0.0021669745308753	0.012436314747733	1.2375069058412	0.0044003584039355	0.0208335624726595	True	True	False	0.714998791954483	0.0236457737908935	0.319684332247888	True	0.0316720762223851	0.7994557823129251	0.8332592016012454	0.5167364016736402	0.6749978016374428	False	0.8257990991479893	0.7888971132494449	0.8257990991479893	0.9256884474259665	5	A	2	3	1	2	0.7994557823129251	0.6515226413493418	0.0316720762223851	0.9256884474259665	3	3	0	2	3	1	2	0.8257990991479893	all_up	True	True	False	False	resistance_biomarker_or_pathway_candidate
HMBS	-1.068539477764241	0.1061109113646886	0.761506265678398	True	sensitising_KO	-0.754734159312155	0.0001091774713533	0.0010886930913585	True	down_in_TAMR	-0.115624982554679	0.424663952046865	0.76060098890213	0.14429751145458	0.45973005414763	0.787904332820625	True	False	-1.20784611823656	0.0021697027944706	0.0124442213185513	-1.09947190526903	0.0016899158305069	0.0101235099677959	True	True	False	-0.463793119937651	0.113215035664248	0.523574476627854	True	0.8607999162391373	0.8995238095238095	0.4417324585788946	0.4166065502813446	0.4291695044301196	False	0.8256905627611657	0.8331112755983222	0.8256905627611657	0.7835143248952967	5	A	2	2	0	3	0.8256905627611657	0.7597396235699059	0.4291695044301196	0.8995238095238095	3	0	3	2	2	0	2	0.8256905627611657	all_down	True	True	False	False	resistance_biomarker_or_pathway_candidate
PRKAA1	0.4580131741170339	0.4194427322683162	0.8831475917771955	True	tolerance_associated_KO	1.17658836427656	0.001325698391673	0.0076272635655851	True	up_in_TAMR	-0.071365874881948	0.485236554493186	0.799116453549619	-0.264985973489784	0.170059100329835	0.616405473406513	True	True	1.88963948321425	1.19284073705771e-05	0.0002832689317332	1.85747229721644	8.5701904476727e-06	0.000228530894227	True	True	False	0.0269368722277939	0.834113005707497	0.954694652076316	True	0.5252853104386975	0.8256462585034013	0.3928055154008674	0.7242822103592554	0.5585438628800614	False	0.957942150105823	0.9625462620281272	0.957942150105823	0.1260516659871762	5	A	2	2	1	2	0.5585438628800614	0.598693849583032	0.1260516659871762	0.957942150105823	3	3	0	2	2	1	2	0.8256462585034013	all_up	True	True	False	False	resistance_biomarker_or_pathway_candidate
LINC01006				False	not_applicable	-0.475441427370333	0.0114555825415003	0.0403465575376217	True	down_in_TAMR	0.0404648570897642	0.755351965844977	0.922433010364152	0.314205616212551	0.118553167371318	0.579885259035261	True	True	-1.68501408277376	0.0002110686522962	0.0022600657318512	-1.65062421549834	3.42738072365825e-05	0.0005866494742031	True	True	False	-0.433262813771241	0.0817480089869322	0.468709098787894	True		0.7154421768707483	0.1811408873568331	0.7957004761217717	0.4884206817393024	False	0.9066587073316328	0.9416234887737478	0.9066587073316328	0.82543271190838	4	B	2	2	1	2	0.7704374443895641	0.7339885694625159	0.4884206817393024	0.9066587073316328	3	0	3	2	2	1	2	0.82543271190838	all_down	True	True	False	False	resistance_biomarker_or_pathway_candidate
IRX5	0.515461845643074	0.103059183229918	0.7587390845797637	True	tolerance_associated_KO	-1.5855398779349	2.06488079384314e-05	0.0002940374397221	True	down_in_TAMR	-0.23046377049872	0.0260514012339918	0.279031361688508	-0.231354051012148	0.186839478619926	0.629379368427934	True	True	-1.34352572804859	0.004521451387705	0.0212934592825528	-1.22458822247615	0.0038786117979006	0.0189589837665832	True	True	False	0.290784753329713	0.0819146948511727	0.469067260044016	True	0.8652497120720344	0.9297278911564626	0.9067052151673524	0.703289568604819	0.8049973918860857	False	0.7877028273728768	0.7954601529731063	0.7877028273728768	0.8252103331974352	5	A	2	3	1	4	0.8252103331974352	0.8425776311369789	0.7877028273728768	0.9297278911564626	3	1	2	2	2	1	2	0.8252103331974352	majority_down	True	False	False	False	resistance_biomarker_or_pathway_candidate
