gene	crispr_effect	crispr_p	crispr_fdr	crispr_direction	crispr_fdr_significant	crispr_evidence_percentile
CNBD1	0.6955138787399395	0.1459878401774531	0.7847495820608489	tolerance_associated_KO	False	0.8142079363417443
AMFR	0.5063803705507874	0.146026877800299	0.7847495820608489	tolerance_associated_KO	False	0.8141555858025338
C9orf106	0.389557816361175	0.1460427359436477	0.7847495820608489	tolerance_associated_KO	False	0.8141032352633232
NRROS	0.5743603730493225	0.1460722976758338	0.7847495820608489	tolerance_associated_KO	False	0.8140508847241127
TEK	0.5589768980317604	0.1460729225201477	0.7847495820608489	tolerance_associated_KO	False	0.8139985341849021
TTC39A	0.664569436211111	0.1461008077242902	0.7847495820608489	tolerance_associated_KO	False	0.8139461836456916
NTRK2	0.378888577402142	0.146207762445071	0.7847495820608489	tolerance_associated_KO	False	0.813893833106481
GRIN2B	-0.5624954456914191	0.1462750967970708	0.7847495820608489	sensitising_KO	False	0.8138414825672704
ZDHHC24	-0.5175369980398035	0.1462849903768013	0.7847495820608489	sensitising_KO	False	0.8137891320280599
C2CD4A	0.3303158974490348	0.1463688939505888	0.7847495820608489	tolerance_associated_KO	False	0.8137367814888493
NSUN7	-0.4959806499119601	0.1463729193157669	0.7847495820608489	sensitising_KO	False	0.8136844309496387
DDX59	-0.4376740775726517	0.1464079832872721	0.7847495820608489	sensitising_KO	False	0.8136320804104282
LRFN1	-0.371212469992157	0.1464092751674585	0.7847495820608489	sensitising_KO	False	0.8135797298712177
ACAT2	-0.5955996492245399	0.1464393829814256	0.7847495820608489	sensitising_KO	False	0.8135273793320071
KIAA0195	0.460639157595426	0.1464583108860788	0.7847495820608489	tolerance_associated_KO	False	0.8134750287927965
CENPN	-0.6984607637397326	0.146501670628358	0.7847495820608489	sensitising_KO	False	0.813422678253586
RXRA	0.4891372071914031	0.1465312836862859	0.7847495820608489	tolerance_associated_KO	False	0.8133703277143755
XPA	0.5121163732587464	0.1465320504219781	0.7847495820608489	tolerance_associated_KO	False	0.8133179771751649
LZTS1	-0.5712834279657848	0.146615799447922	0.7847644021140988	sensitising_KO	False	0.8132656266359544
PDCD7	0.5906054391102775	0.1466296340871958	0.7847644021140988	tolerance_associated_KO	False	0.8132132760967438
CDKN1C	-0.3933647333225307	0.14665805975749	0.7847644021140988	sensitising_KO	False	0.8131609255575333
SLC25A43	-0.3808636307237734	0.1467840502898953	0.7850675709666011	sensitising_KO	False	0.8131085750183227
RNF130	-0.6277737708862103	0.1467969095687954	0.7850675709666011	sensitising_KO	False	0.8130562244791122
ANKFY1	-0.6302634692949356	0.1469375555174755	0.7855656033831431	sensitising_KO	False	0.8130038739399016
SLC9A3	0.6107452661470658	0.1469805303641006	0.7855656033831431	tolerance_associated_KO	False	0.812951523400691
CNGA3	-0.5215570721767895	0.1470956887223064	0.7855656033831431	sensitising_KO	False	0.8128991728614805
GALT	-0.5422054688530249	0.147192485079603	0.7855656033831431	sensitising_KO	False	0.8128468223222699
CAB39	-0.5636581991541574	0.1471932480963854	0.7855656033831431	sensitising_KO	False	0.8127944717830593
RGS7	0.5377883874708349	0.1472052835084762	0.7855656033831431	tolerance_associated_KO	False	0.8127421212438488
AKAP10	0.3858155914065619	0.1473815192776032	0.7855656033831431	tolerance_associated_KO	False	0.8126897707046383
ZNF727	0.3796282413656442	0.1473872881387959	0.7855656033831431	tolerance_associated_KO	False	0.8126374201654277
CPT1A	0.6314592583302554	0.1474169897486613	0.7855656033831431	tolerance_associated_KO	False	0.8125850696262171
ZMYND10	0.4154462865625312	0.1474494539519741	0.7855656033831431	tolerance_associated_KO	False	0.8125327190870066
LOC400736	-0.320658421813107	0.1474775886115516	0.7855656033831431	sensitising_KO	False	0.812480368547796
GLYATL2	0.4647790586499081	0.1475125467658124	0.7855656033831431	tolerance_associated_KO	False	0.8124280180085854
SAMD9L	0.4119493279068971	0.1475727283243454	0.7855656033831431	tolerance_associated_KO	False	0.812375667469375
USP6NL	0.4129506071606439	0.1476040765341565	0.7855656033831431	tolerance_associated_KO	False	0.8123233169301644
PSCA	0.5329649060664021	0.1476188985931724	0.7855656033831431	tolerance_associated_KO	False	0.8122709663909539
C19orf57	-0.5378432398774802	0.1476217945989852	0.7855656033831431	sensitising_KO	False	0.8122186158517433
BLCAP	0.4366695353963088	0.1476441876039012	0.7855656033831431	tolerance_associated_KO	False	0.8121662653125328
VAMP7	0.4152584569862441	0.1476644007920454	0.7855656033831431	tolerance_associated_KO	False	0.8121139147733222
SGCA	-0.4160210881756043	0.1476875616371188	0.7855656033831431	sensitising_KO	False	0.8120615642341116
MED31	-0.5254911590381361	0.1477124874287939	0.7855656033831431	sensitising_KO	False	0.8120092136949011
KNCN	0.6264698870842755	0.1478532811577473	0.7856348408952054	tolerance_associated_KO	False	0.8119568631556905
FLG	0.5427636450150866	0.147856157845266	0.7856348408952054	tolerance_associated_KO	False	0.8119045126164799
KRTAP19-4	0.4807337533642695	0.147885584513833	0.7856348408952054	tolerance_associated_KO	False	0.8118521620772694
RIPK4	0.3212996432027131	0.1479179603938069	0.7856348408952054	tolerance_associated_KO	False	0.8117998115380588
BOD1L2	0.3873641593705095	0.1479311376590092	0.7856348408952054	tolerance_associated_KO	False	0.8117474609988483
DHX35	-0.3774709224486638	0.1480868683458376	0.7859619832380542	sensitising_KO	False	0.8116951104596377
ZBED2	0.5579157249997024	0.1480992700220373	0.7859619832380542	tolerance_associated_KO	False	0.8116427599204272
ITGA2	-0.8213660945889565	0.1481161670762181	0.7859619832380542	sensitising_KO	False	0.8115904093812166
HAAO	-0.4953551057388745	0.1481851865181947	0.7861098633871352	sensitising_KO	False	0.811538058842006
KBTBD13	0.5256557803001405	0.1482354019479579	0.786157911893554	tolerance_associated_KO	False	0.8114857083027955
ZNF304	-0.491620569290685	0.1483418677708865	0.786157911893554	sensitising_KO	False	0.8114333577635849
SYNJ2BP	0.4348762233374676	0.1483738658997871	0.786157911893554	tolerance_associated_KO	False	0.8113810072243745
SCRIB	-0.3445794149756223	0.1484551046201167	0.786157911893554	sensitising_KO	False	0.8113286566851639
HSPG2	-0.372895321660442	0.1485124798503793	0.786157911893554	sensitising_KO	False	0.8112763061459534
RABIF	0.4264357533067322	0.1485277472081677	0.786157911893554	tolerance_associated_KO	False	0.8112239556067428
MLYCD	-0.5455820863544982	0.1485404748100915	0.786157911893554	sensitising_KO	False	0.8111716050675322
AQP3	0.4426509590843945	0.1487229135990222	0.786157911893554	tolerance_associated_KO	False	0.8111192545283217
ZNF85	0.3899358238714443	0.1487381035430138	0.786157911893554	tolerance_associated_KO	False	0.8110669039891111
TGFB1	0.4557132885931843	0.1488141667836157	0.786157911893554	tolerance_associated_KO	False	0.8110145534499005
TRPV6	0.4869494114803077	0.1488406596184253	0.786157911893554	tolerance_associated_KO	False	0.81096220291069
SDC1	-0.3391664456602523	0.1488588683224928	0.786157911893554	sensitising_KO	False	0.8109098523714794
SEMA4A	0.6607060270213045	0.1488715094014561	0.786157911893554	tolerance_associated_KO	False	0.8108575018322689
GALNTL6	0.5540559907331035	0.14889346883008	0.786157911893554	tolerance_associated_KO	False	0.8108051512930583
FAM160A1	-0.5326125511071114	0.1489386924965827	0.786157911893554	sensitising_KO	False	0.8107528007538478
ETAA1	-0.4533515401695904	0.148949407899383	0.786157911893554	sensitising_KO	False	0.8107004502146372
TRMT1	-0.419417074241954	0.1489637418216961	0.786157911893554	sensitising_KO	False	0.8106480996754266
SEMG2	0.514226512430592	0.1489909984464573	0.786157911893554	tolerance_associated_KO	False	0.8105957491362161
ANKRD1	0.4647701359528522	0.1490601497441019	0.786157911893554	tolerance_associated_KO	False	0.8105433985970055
PRC1	-0.5693393193935892	0.1490620550517624	0.786157911893554	sensitising_KO	False	0.8104910480577949
GRPEL1	-0.4903856332979401	0.1490706697961401	0.786157911893554	sensitising_KO	False	0.8104386975185844
MARS2	-0.7572112929280146	0.1490996238700908	0.786157911893554	sensitising_KO	False	0.810386346979374
PTPDC1	0.7319289199862418	0.1491978883097742	0.786458957058945	tolerance_associated_KO	False	0.8103339964401634
CLCN4	-0.6328289020559694	0.1493126032983487	0.7868465271195465	sensitising_KO	False	0.8102816459009528
TEX38	0.4256133020401718	0.1493879679606108	0.78693589124191	tolerance_associated_KO	False	0.8102292953617423
ALG10	-0.4522109929080224	0.1495365660592615	0.78693589124191	sensitising_KO	False	0.8101769448225317
VARS	-0.6545263234531715	0.1495809250572407	0.78693589124191	sensitising_KO	False	0.8101245942833211
ANKLE1	0.3923762106640849	0.1496285996830192	0.78693589124191	tolerance_associated_KO	False	0.8100722437441106
ECI2	-0.5024161467762092	0.149633404014976	0.78693589124191	sensitising_KO	False	0.8100198932049
CGB8	0.4108687901540353	0.1496412160695607	0.78693589124191	tolerance_associated_KO	False	0.8099675426656895
KPNA7	0.3734001566615417	0.1496499710459556	0.78693589124191	tolerance_associated_KO	False	0.8099151921264789
ZSWIM4	0.4060650725913213	0.1496717472000354	0.78693589124191	tolerance_associated_KO	False	0.8098628415872684
SLC6A15	0.4289034415592772	0.1497003103582212	0.78693589124191	tolerance_associated_KO	False	0.8098104910480578
KRTAP9-8	0.3674490275908013	0.1498471312610916	0.7874909899534069	tolerance_associated_KO	False	0.8097581405088472
PURA	0.6343907467724899	0.1499618986222835	0.7877028965389179	tolerance_associated_KO	False	0.8097057899696367
C4orf46	-0.3973001762425392	0.1499699227719229	0.7877028965389179	sensitising_KO	False	0.8096534394304261
PCYT2	0.4089053906748745	0.1500718432946645	0.7878534403246928	tolerance_associated_KO	False	0.8096010888912155
SFTPA1	0.5238327272912047	0.150143680354996	0.7878534403246928	tolerance_associated_KO	False	0.809548738352005
SCNN1A	0.7991812882427629	0.1502763091547855	0.7878534403246928	tolerance_associated_KO	False	0.8094963878127945
CNOT4	-0.6061682490248481	0.1502797163297342	0.7878534403246928	sensitising_KO	False	0.8094440372735839
AMIGO3	0.3809362418814803	0.150294197133518	0.7878534403246928	tolerance_associated_KO	False	0.8093916867343733
IQCF2	0.3697931530277589	0.1503574426071287	0.7878534403246928	tolerance_associated_KO	False	0.8093393361951629
HSPA8	-0.439516188708577	0.1503756331098408	0.7878534403246928	sensitising_KO	False	0.8092869856559523
RFC5	-0.9754698509886496	0.1503850131857939	0.7878534403246928	sensitising_KO	False	0.8092346351167417
PARK2	-0.6346337784613105	0.1504329050956135	0.7878534403246928	sensitising_KO	False	0.8091822845775312
CCDC182	-0.496059128640943	0.1505337244169808	0.7878534403246928	sensitising_KO	False	0.8091299340383206
SMYD3	0.4442606034426788	0.1505636792977145	0.7878534403246928	tolerance_associated_KO	False	0.8090775834991101
ADCY2	0.4416980814103723	0.1505665192317788	0.7878534403246928	tolerance_associated_KO	False	0.8090252329598995
KCNG4	0.4286874267813516	0.150576089363486	0.7878534403246928	tolerance_associated_KO	False	0.808972882420689
TUT1	0.7686335944544305	0.1506097027605148	0.7878534403246928	tolerance_associated_KO	False	0.8089205318814784
KIAA1324L	0.501130498311638	0.1506172205447196	0.7878534403246928	tolerance_associated_KO	False	0.8088681813422678
RSBN1	-0.4319109439447572	0.1507007825093134	0.787866512239322	sensitising_KO	False	0.8088158308030573
VCX3B	0.5201636875241169	0.1507326895129775	0.787866512239322	tolerance_associated_KO	False	0.8087634802638467
TPRG1L	0.6117139062336632	0.1508026875329446	0.787866512239322	tolerance_associated_KO	False	0.8087111297246361
SIX6	-0.4437727279619041	0.1508387709335115	0.787866512239322	sensitising_KO	False	0.8086587791854256
KCNH2	0.369351320346273	0.1508603566092876	0.787866512239322	tolerance_associated_KO	False	0.8086064286462151
SMCR8	0.3808243432313611	0.1508746822664687	0.787866512239322	tolerance_associated_KO	False	0.8085540781070045
PEX14	0.4415840928147503	0.1509084211005433	0.787866512239322	tolerance_associated_KO	False	0.8085017275677939
HYOU1	-0.4696763930966483	0.1509708707400374	0.7879115687101929	sensitising_KO	False	0.8084493770285834
UBXN6	-0.4686653699418652	0.1510499207117697	0.7879115687101929	sensitising_KO	False	0.8083970264893728
C6orf226	-0.4605483944290673	0.1512274638625793	0.7879115687101929	sensitising_KO	False	0.8083446759501622
TCF24	-0.4708487215207757	0.1512386076393158	0.7879115687101929	sensitising_KO	False	0.8082923254109518
COL8A2	-0.3871808212118441	0.1512510101816162	0.7879115687101929	sensitising_KO	False	0.8082399748717412
CXCR4	0.5583613644653198	0.1512876858376114	0.7879115687101929	tolerance_associated_KO	False	0.8081876243325307
TMEM186	0.6428336413907614	0.1513481798814973	0.7879115687101929	tolerance_associated_KO	False	0.8081352737933201
PLD3	0.5425761826157105	0.1513633323971357	0.7879115687101929	tolerance_associated_KO	False	0.8080829232541096
TRIM5	-0.4707415947391311	0.1513772929885	0.7879115687101929	sensitising_KO	False	0.808030572714899
ELF1	-0.6358177421035442	0.1513862916350334	0.7879115687101929	sensitising_KO	False	0.8079782221756884
MED28	0.501904586128485	0.1514437275004627	0.7879115687101929	tolerance_associated_KO	False	0.8079258716364779
GRIK2	-0.3746477277974325	0.1514899808439576	0.7879115687101929	sensitising_KO	False	0.8078735210972673
ELMOD3	-0.404087403891217	0.1515295427887054	0.7879115687101929	sensitising_KO	False	0.8078211705580567
INTS12	0.4326055033141722	0.1515357181509196	0.7879115687101929	tolerance_associated_KO	False	0.8077688200188462
MAP1S	0.6372940171906913	0.1515357327875856	0.7879115687101929	tolerance_associated_KO	False	0.8077164694796356
USP17L5	-0.4253594650838419	0.1517082119913858	0.7881859714063095	sensitising_KO	False	0.8076641189404251
RNF39	-0.5270476926094654	0.1517723026931931	0.7881859714063095	sensitising_KO	False	0.8076117684012145
MAB21L3	0.6253866801343957	0.1518037990595636	0.7881859714063095	tolerance_associated_KO	False	0.807559417862004
THRAP3	0.4526947220846082	0.1518736173045484	0.7881859714063095	tolerance_associated_KO	False	0.8075070673227934
ZHX3	0.5698281703445325	0.1518767467920075	0.7881859714063095	tolerance_associated_KO	False	0.8074547167835828
UBAP2L	0.6812205743179032	0.1519178869306699	0.7881859714063095	tolerance_associated_KO	False	0.8074023662443723
CST9	0.3889163261173411	0.1519435743003601	0.7881859714063095	tolerance_associated_KO	False	0.8073500157051617
MOG	-0.560851361549024	0.1519624266969878	0.7881859714063095	sensitising_KO	False	0.8072976651659513
PRR20E	-0.3982423982108756	0.1519938086431917	0.7881859714063095	sensitising_KO	False	0.8072453146267407
TM6SF2	-0.3719248720474546	0.1520386821454757	0.7881859714063095	sensitising_KO	False	0.8071929640875302
C19orf48	0.4618491160213258	0.1520510356683056	0.7881859714063095	tolerance_associated_KO	False	0.8071406135483196
AGBL1	-0.4211085266731498	0.1520837761703026	0.7881859714063095	sensitising_KO	False	0.807088263009109
MZB1	0.5803204982755545	0.1521248849172937	0.7881859714063095	tolerance_associated_KO	False	0.8070359124698985
SPRR2E	0.5661531702105096	0.1522423235164658	0.7885052803657316	tolerance_associated_KO	False	0.8069835619306879
APOL1	-0.473659731503524	0.1522690666004912	0.7885052803657316	sensitising_KO	False	0.8069312113914773
POLR2B	-0.4507163815168038	0.1523289070964495	0.7885186094393009	sensitising_KO	False	0.8068788608522668
MRPL54	-0.3952076114609326	0.1523556280402409	0.7885186094393009	sensitising_KO	False	0.8068265103130562
CPA3	0.49335201411143	0.1523954722321048	0.7885186094393009	tolerance_associated_KO	False	0.8067741597738457
LMF2	0.4381147229136557	0.152463776001651	0.788658411307755	tolerance_associated_KO	False	0.8067218092346351
LRRC6	0.5638405443718373	0.1525680055380365	0.7886648527720073	tolerance_associated_KO	False	0.8066694586954246
HYPM	0.5953741170005067	0.1526620415135	0.7886648527720073	tolerance_associated_KO	False	0.806617108156214
SH3PXD2A	0.4654279150403031	0.1526621957232996	0.7886648527720073	tolerance_associated_KO	False	0.8065647576170034
JAK1	0.511194901147392	0.1526968513041189	0.7886648527720073	tolerance_associated_KO	False	0.8065124070777929
BMP8A	-0.3945667218479078	0.1527063943506733	0.7886648527720073	sensitising_KO	False	0.8064600565385823
BTBD6	0.4286317477497805	0.1527127304823145	0.7886648527720073	tolerance_associated_KO	False	0.8064077059993717
CACTIN	0.4614231995167799	0.1529156841372926	0.7893046229601788	tolerance_associated_KO	False	0.8063553554601612
CHST13	0.4729874151037565	0.1529692274512371	0.7893046229601788	tolerance_associated_KO	False	0.8063030049209507
EEA1	-0.5117095924263655	0.153030404288329	0.7893046229601788	sensitising_KO	False	0.8062506543817402
ELK4	0.3895179152897139	0.1530540664488644	0.7893046229601788	tolerance_associated_KO	False	0.8061983038425296
WNT2	0.5575797946490813	0.1530926031168017	0.7893046229601788	tolerance_associated_KO	False	0.8061459533033191
PCSK5	0.4469267245570592	0.1531275129110684	0.7893046229601788	tolerance_associated_KO	False	0.8060936027641085
