gene	resistance_datasets_testable	resistance_up_count	resistance_down_count	resistance_fdr05_count	resistance_nominal_p05_count	resistance_top10pct_count	resistance_top20pct_count	resistance_median_percentile	resistance_direction_consensus
AC074117.10	2	1	1	0	0	0	0	0.38577796872427483	mixed
RP11-468E2.10	2	1	1	0	1	0	0	0.3857520900951463	mixed
SSSCA1	2	1	1	0	0	0	0	0.3856062076437261	mixed
MORC2-AS1	2	1	1	0	0	0	0	0.3854632145712977	mixed
CCDC87	2	1	1	0	0	0	0	0.3854165030141353	mixed
PDE8B	2	1	1	0	0	0	0	0.3846827148152814	mixed
RP11-95D17.1	2	1	1	0	0	0	0	0.38440574206036143	mixed
LHFPL5	2	1	1	0	0	0	0	0.38431455557765876	mixed
NOXRED1	2	1	1	0	0	0	0	0.38423182780889087	mixed
RP11-927P21.5	2	1	1	0	0	0	0	0.383629695827777	mixed
RP5-1068E13.7	2	1	1	0	0	0	0	0.38356449121288927	mixed
LINC00926	2	1	1	0	0	0	0	0.38348363131518093	mixed
ZNF204P	2	1	1	0	0	0	0	0.3832091113751753	mixed
ATL1	2	1	1	0	1	0	0	0.3824094183629322	mixed
FAM60A	2	1	1	0	0	0	0	0.3815952180508985	mixed
GNB2L1	2	1	1	0	0	0	0	0.3811070816525713	mixed
CYP4A22-AS1	2	1	1	0	0	0	0	0.38108411671149667	mixed
CTD-3001H11.2	2	1	1	0	0	0	0	0.38074236796011907	mixed
POLR2KP1	2	1	1	0	0	0	0	0.37903675728473074	mixed
RNU6-1	2	1	1	0	0	0	0	0.37874138692206427	mixed
RP5-908M14.10	2	1	1	0	0	0	0	0.37847581833222516	mixed
FAM78B	2	1	1	0	0	0	0	0.37839010146864904	mixed
RP11-182J1.12	2	1	1	0	0	0	0	0.37771033760971123	mixed
ZCCHC6	2	1	1	0	1	0	0	0.377682404120612	mixed
CMTM2	2	1	1	0	0	0	0	0.37765590194903026	mixed
U2AF1	2	1	1	0	0	0	0	0.37667509803166677	mixed
LINC01134	2	1	1	0	0	0	0	0.37664301702336767	mixed
GLTSCR1	2	1	1	0	1	0	0	0.37649568718929693	mixed
EEF1A1P6	2	1	1	0	0	0	0	0.37641642884498966	mixed
FTH1P10	2	1	1	0	0	0	0	0.376050133036425	mixed
THRIL	2	1	1	0	0	0	0	0.3757099021785292	mixed
KCNE1	2	1	1	0	0	0	0	0.3754549657696948	mixed
FTLP14	2	1	1	0	0	0	0	0.37491966758164663	mixed
RP11-82L18.2	2	1	1	0	1	0	0	0.37421630666276373	mixed
MEF2BNB-MEF2B	2	1	1	0	0	0	0	0.3738239116112698	mixed
SLC4A5	2	1	1	0	0	0	0	0.3735036087725101	mixed
KCNG3	2	1	1	0	0	0	0	0.3729650551311524	mixed
PI15	2	1	1	0	0	0	0	0.37259286265189895	mixed
RP11-262H14.5	2	1	1	0	0	0	0	0.3721192665940028	mixed
MYH11	2	1	1	0	0	0	0	0.3718020773476649	mixed
CTC-444N24.11	2	1	1	0	1	0	0	0.37157356764283855	mixed
HIST2H2AA4	2	1	1	0	0	0	0	0.37094075859259085	mixed
NRXN1	2	1	1	0	0	0	0	0.37066173528000196	mixed
RASIP1	2	1	1	0	1	0	0	0.3705475273085302	mixed
WDFY3-AS1	2	1	1	0	0	0	0	0.3695855823821417	mixed
AC004893.11	2	1	1	0	0	0	0	0.36956897484170637	mixed
ST6GAL1	2	1	1	0	0	0	0	0.36946992280466645	mixed
Z97634.3	2	1	1	0	0	0	0	0.36885792395606176	mixed
RNU6-4P	2	1	1	0	0	0	0	0.3681875466913351	mixed
PRODH	2	1	1	0	0	0	0	0.3681195030919969	mixed
RP11-452L6.5	2	1	1	0	0	0	0	0.36791501048734976	mixed
RP11-715J22.3	2	1	1	0	0	0	0	0.36772747867168804	mixed
SAMD12-AS1	2	1	1	0	0	0	0	0.36753489091744157	mixed
EEF1A1P13	2	1	1	0	0	0	0	0.36693864440257407	mixed
RP11-363E7.4	2	1	1	0	0	0	0	0.3667857552568487	mixed
GLTSCR2	2	1	1	0	0	0	0	0.36659880586162047	mixed
GUSBP5	2	1	1	0	0	0	0	0.3660707648390515	mixed
HACD3	2	1	1	0	0	0	0	0.36591646338353057	mixed
TNFRSF19	2	1	1	0	0	0	0	0.3658771254299058	mixed
RP11-174G6.5	2	1	1	0	0	0	0	0.36577566677684753	mixed
CTD-2647L4.4	2	1	1	0	0	0	0	0.3655799066967508	mixed
CASS4	2	1	1	0	0	0	0	0.36543640076172423	mixed
KIAA1033	2	1	1	0	0	0	0	0.3654279214372825	mixed
PTPRD	2	1	1	0	1	0	0	0.36514353032050606	mixed
RP11-196G18.22	2	1	1	0	0	0	0	0.36463960529543715	mixed
CTBP1-AS	2	1	1	0	0	0	0	0.3641333546812498	mixed
RP11-543P15.1	2	1	1	0	0	0	0	0.3635708272412408	mixed
IPCEF1	2	1	1	0	0	0	0	0.3634706294356381	mixed
HCLS1	2	1	1	0	1	0	0	0.36319396543481947	mixed
AC024560.3	2	1	1	0	1	0	0	0.36306851735171664	mixed
SNX25P1	2	1	1	0	0	0	0	0.36302843875773505	mixed
LANCL1-AS1	2	1	1	0	1	0	0	0.3628107130381825	mixed
SSUH2	2	1	1	0	0	0	0	0.3628087720868968	mixed
RP11-102N12.3	2	1	1	0	0	0	0	0.36207375585792667	mixed
SNORD97	2	1	1	0	0	0	0	0.361906796594328	mixed
ITGA11	2	1	1	0	0	0	0	0.36141035087839524	mixed
ANKDD1B	2	1	1	0	0	0	0	0.3613951149136387	mixed
SNORA33	2	1	1	0	0	0	0	0.3604882498568531	mixed
RP11-500M8.7	2	1	1	0	0	0	0	0.36014462306178174	mixed
APCDD1L	2	1	1	0	0	0	0	0.35960883934317184	mixed
TMC3-AS1	2	1	1	0	1	0	0	0.3594942467860668	mixed
RP11-122K13.12	2	1	1	0	0	0	0	0.35889127572010227	mixed
LINC01572	2	1	1	0	0	0	0	0.3588757420425216	mixed
PRR26	2	1	1	0	1	0	0	0.35862787753495246	mixed
ARHGEF34P	2	1	1	0	1	0	0	0.3584415021707137	mixed
PLD5	2	1	1	0	1	0	0	0.3577191321883304	mixed
RP11-385F7.1	2	1	1	0	0	0	0	0.3575206576459574	mixed
BTBD8	2	1	1	0	0	0	0	0.3573204396750661	mixed
C6orf183	2	1	1	0	0	0	0	0.35686121274053517	mixed
VIL1	2	1	1	0	1	0	0	0.35667696303443386	mixed
PGAM4	2	1	1	0	0	0	0	0.35636630121021207	mixed
RP11-1055B8.4	2	1	1	0	0	0	0	0.35573461874279383	mixed
RP11-234A1.1	2	1	1	0	0	0	0	0.3556637311164041	mixed
RP11-1379J22.5	2	1	1	0	0	0	0	0.3554505059872064	mixed
ZNF252P-AS1	2	1	1	0	1	0	0	0.35520746781027335	mixed
RP11-10C24.3	2	1	1	0	0	0	0	0.354061264326345	mixed
RP11-343C2.12	2	1	1	0	0	0	0	0.353942345923952	mixed
RP11-188D8.1	2	1	1	0	0	0	0	0.35389822190319364	mixed
RP11-51O6.1	2	1	1	0	0	0	0	0.3535381700955093	mixed
AC092574.2	2	1	1	0	0	0	0	0.35342535271414294	mixed
CH507-9B2.3	2	1	1	0	0	0	0	0.3533996447991747	mixed
HMHA1	2	1	1	0	1	0	0	0.3516317277439125	mixed
CTD-2616J11.11	2	1	1	0	1	0	0	0.3516075635991768	mixed
RP1-20C7.6	2	1	1	0	0	0	0	0.35098649667049653	mixed
CD37	2	1	1	0	0	0	0	0.3507825534433846	mixed
RP5-884G6.2	2	1	1	0	0	0	0	0.3503283212399151	mixed
LRRK1	2	1	1	0	0	0	0	0.35025219303007127	mixed
AC000123.3	2	1	1	0	0	0	0	0.35000941327570645	mixed
LCT	2	1	1	0	0	0	0	0.3499767458950846	mixed
RP11-245J9.5	2	1	1	0	0	0	0	0.34834957303035363	mixed
RP11-54O7.16	2	1	1	0	1	0	0	0.348299087768238	mixed
CTC-529I10.1	2	1	1	0	0	0	0	0.34785016137584346	mixed
EFTUD1	2	1	1	0	0	0	0	0.34732222624789877	mixed
CDKL5	2	1	1	0	0	0	0	0.34613554698271004	mixed
FAM187A	2	1	1	0	0	0	0	0.34592274180344096	mixed
LINC01024	2	1	1	0	0	0	0	0.3451195096473785	mixed
CCDC103	2	1	1	0	0	0	0	0.3434533598473302	mixed
CASC1	2	1	1	0	0	0	0	0.34342291469830655	mixed
CTD-3065J16.9	2	1	1	0	0	0	0	0.343229040995591	mixed
RP11-817O13.9	2	1	1	0	0	0	0	0.34303594593020487	mixed
TTYH2	2	1	1	0	0	0	0	0.34281211341945017	mixed
UFL1-AS1	2	1	1	0	0	0	0	0.3425370987243873	mixed
FGF1	2	1	1	0	0	0	0	0.3423585875238503	mixed
RP11-1020A11.1	2	1	1	0	0	0	0	0.3422729486887598	mixed
SOX2-OT	2	1	1	0	0	0	0	0.341981262571192	mixed
RP11-307C12.12	2	1	1	0	0	0	0	0.34192004855016395	mixed
CGNL1	2	1	1	0	0	0	0	0.34170145986106604	mixed
E2F3-IT1	2	1	1	0	0	0	0	0.3415151054071208	mixed
AC005288.1	2	1	1	0	0	0	0	0.34143927455230016	mixed
RP11-156E6.1	2	1	1	0	0	0	0	0.341322178847448	mixed
RORA-AS1	2	1	1	0	0	0	0	0.34119769048036824	mixed
SNHG25	2	1	1	0	0	0	0	0.3411857179285249	mixed
TMEM220	2	1	1	0	0	0	0	0.34080486507062796	mixed
CD164L2	2	1	1	0	0	0	0	0.3404103722529956	mixed
KPNA7	2	1	1	0	0	0	0	0.34037654639988757	mixed
TROVE2	2	1	1	0	0	0	0	0.34020606715685786	mixed
RPL14P1	2	1	1	0	0	0	0	0.33948238581596973	mixed
LMCD1-AS1	2	1	1	0	0	0	0	0.3385194784025493	mixed
MTATP6P1	2	1	1	0	0	0	0	0.3384157533885649	mixed
LY6G5B	2	1	1	0	0	0	0	0.3372989700184111	mixed
NACA2	2	1	1	0	0	0	0	0.3365360675502698	mixed
RP11-214N9.1	2	1	1	0	0	0	0	0.33635647735985535	mixed
RPL12P4	2	1	1	0	0	0	0	0.33633406425837076	mixed
AL592183.1	2	1	1	0	0	0	0	0.3358506653561899	mixed
CCDC80	2	1	1	0	1	0	0	0.3357313783117263	mixed
SDHAP1	2	1	1	0	1	0	0	0.3354457041702563	mixed
AC005363.11	2	1	1	0	0	0	0	0.33533875312105493	mixed
C19orf24	2	1	1	0	0	0	0	0.3351035951981326	mixed
PKD1L2	2	1	1	0	0	0	0	0.335004011389219	mixed
FAM156B	2	1	1	0	0	0	0	0.3345468567323894	mixed
RP11-552M11.4	2	1	1	0	0	0	0	0.3342130466211168	mixed
RP11-421L21.3	2	1	1	0	0	0	0	0.33408905031936054	mixed
RP11-563N4.1	2	1	1	0	0	0	0	0.3337741751754258	mixed
HNRNPA1P7	2	1	1	0	0	0	0	0.33373694943304766	mixed
RP11-161H23.5	2	1	1	0	0	0	0	0.3333009800043215	mixed
CTB-50L17.8	2	1	1	0	0	0	0	0.33307210516243857	mixed
SVBP	2	1	1	0	0	0	0	0.33303462361224523	mixed
RP11-498C9.4	2	1	1	0	0	0	0	0.3326777750127514	mixed
PROSC	2	1	1	0	0	0	0	0.33248572628710504	mixed
ZNF724P	2	1	1	0	0	0	0	0.33219198090266083	mixed
RP11-84G21.1	2	1	1	0	1	0	0	0.33133404282731577	mixed
RP11-36C20.1	2	1	1	0	0	0	0	0.3310242039812849	mixed
GOLGA2P7	2	1	1	0	0	0	0	0.33055558118877804	mixed
LINC01239	2	1	1	0	0	0	0	0.3303201539610028	mixed
RP11-680A11.5	2	1	1	0	0	0	0	0.330252691047139	mixed
ZNF483	2	1	1	0	1	0	0	0.3294687400915316	mixed
RNU4-2	2	1	1	0	0	0	0	0.3293639426787356	mixed
RP11-632K20.7	2	1	1	0	0	0	0	0.32870632823753265	mixed
KLHL41	2	1	1	0	0	0	0	0.32781248613238073	mixed
RP11-257O5.2	2	1	1	0	1	0	0	0.32737485713680603	mixed
AL078471.5	2	1	1	0	0	0	0	0.32729921307687676	mixed
RP11-424C20.2	2	1	1	0	0	0	0	0.32712833066957925	mixed
YPEL1	2	1	1	0	0	0	0	0.3269849882020432	mixed
CCT6P1	2	1	1	0	0	0	0	0.32691563501350285	mixed
RPL36AP43	2	1	1	0	0	0	0	0.3267030780289581	mixed
RP4-591C20.9	2	1	1	0	0	0	0	0.3256136984277421	mixed
LINC00094	2	1	1	0	0	0	0	0.3244835052734262	mixed
HCG27	2	1	1	0	0	0	0	0.3243800294359643	mixed
RPS20P14	2	1	1	0	0	0	0	0.3242613635647357	mixed
HCG15	2	1	1	0	1	0	0	0.324025493061615	mixed
ACMSD	2	1	1	0	0	0	0	0.32397566391430455	mixed
RGS9BP	2	1	1	0	0	0	0	0.3237660894478007	mixed
LINC00324	2	1	1	0	0	0	0	0.32364892638733467	mixed
PTGER3	2	1	1	0	0	0	0	0.3236438658345522	mixed
RTCA-AS1	2	1	1	0	0	0	0	0.3235852239638647	mixed
SYNJ2BP-COX16	2	1	1	0	0	0	0	0.32339095387608363	mixed
AP000347.4	2	1	1	0	1	0	0	0.3231161258098732	mixed
C9orf69	2	1	1	0	0	0	0	0.32285234734344426	mixed
RPS18P9	2	1	1	0	0	0	0	0.32217699051007676	mixed
ST20-MTHFS	2	1	1	0	0	0	0	0.3215835229981693	mixed
KB-1732A1.1	2	1	1	0	0	0	0	0.3215698726768421	mixed
PTH2R	2	1	1	0	0	0	0	0.32142737589740006	mixed
NAV3	2	1	1	0	0	0	0	0.32010500478070375	mixed
LARGE	2	1	1	0	0	0	0	0.3198769668350642	mixed
SLC3A1	2	1	1	0	0	0	0	0.3198303652021329	mixed
SLC7A7	2	1	1	0	0	0	0	0.3192587701335756	mixed
PDIA3P1	2	1	1	0	0	0	0	0.3191195214974912	mixed
RP11-611O2.5	2	1	1	0	0	0	0	0.31865739357527223	mixed
RPL39P3	2	1	1	0	0	0	0	0.3181890922485891	mixed
NPPA-AS1	2	1	1	0	0	0	0	0.3180879956593288	mixed
DLEU7	2	1	1	0	0	0	0	0.31801155908698103	mixed
HOXC5	2	1	1	0	0	0	0	0.31784408516124296	mixed
RNU6ATAC	2	1	1	0	0	0	0	0.31742566260409505	mixed
RP11-155G14.5	2	1	1	0	0	0	0	0.3166681794470132	mixed
IER3IP1	2	1	1	0	0	0	0	0.3166202228535098	mixed
LRRC16B	2	1	1	0	0	0	0	0.31655886467852024	mixed
ZNF70	2	1	1	0	0	0	0	0.316555575096253	mixed
RUNDC3A-AS1	2	1	1	0	0	0	0	0.3160473525900145	mixed
RP11-112J3.16	2	1	1	0	0	0	0	0.31481944210173596	mixed
SNRPGP15	2	1	1	0	0	0	0	0.31399890247785855	mixed
RP11-119B16.2	2	1	1	0	0	0	0	0.31285625031673836	mixed
RP4-740C4.5	2	1	1	0	0	0	0	0.3127023551720825	mixed
BAGE2	2	1	1	0	0	0	0	0.31232596155470455	mixed
RN7SL381P	2	1	1	0	0	0	0	0.3113758459908925	mixed
RP11-480A16.1	2	1	1	0	0	0	0	0.3112497154081973	mixed
RAPSN	2	1	1	0	0	0	0	0.31024423307822396	mixed
CBLC	2	1	1	0	0	0	0	0.3100587576493108	mixed
ELMO1	2	1	1	0	0	0	0	0.31001200680510793	mixed
AC104532.2	2	1	1	0	0	0	0	0.3099902721734039	mixed
FAM195B	2	1	1	0	0	0	0	0.30896770012256036	mixed
BEST1	2	1	1	0	0	0	0	0.30876130305187316	mixed
ALOX12-AS1	2	1	1	0	0	0	0	0.30873074262302697	mixed
RPL4P4	2	1	1	0	0	0	0	0.30838737615056394	mixed
LA16c-380H5.5	2	1	1	0	0	0	0	0.308308032082037	mixed
RNU6-5P	2	1	1	0	0	0	0	0.3080742180123226	mixed
SELK	2	1	1	0	0	0	0	0.3075346521248134	mixed
RP5-1042K10.14	2	1	1	0	0	0	0	0.3070056719177793	mixed
RPS3AP6	2	1	1	0	0	0	0	0.3069325743714334	mixed
GRID2IP	2	1	1	0	0	0	0	0.3067051809462697	mixed
KCNH8	2	1	1	0	1	0	0	0.3061019896043976	mixed
ASB14	2	1	1	0	0	0	0	0.3053347456405565	mixed
ADCY10	2	1	1	0	0	0	0	0.30475114784992874	mixed
SNORA71A	2	1	1	0	0	0	0	0.3038689080020281	mixed
CTC-534A2.2	2	1	1	0	0	0	0	0.3026979580238752	mixed
RP4-583P15.14	2	1	1	0	0	0	0	0.3023462542424034	mixed
SPON1	2	1	1	0	0	0	0	0.3018691932105314	mixed
KDM4D	2	1	1	0	0	0	0	0.30141408538935	mixed
KCNIP4	2	1	1	0	0	0	0	0.3011575710776311	mixed
PLEKHM1P	2	1	1	0	0	0	0	0.30089925714921084	mixed
RP11-355B11.2	2	1	1	0	0	0	0	0.30089079692512266	mixed
WASH6P	2	1	1	0	0	0	0	0.3005518345361197	mixed
RP11-274B21.4	2	1	1	0	0	0	0	0.2996347669196287	mixed
RPL21P75	2	1	1	0	0	0	0	0.2993479941919319	mixed
RP11-478C19.2	2	1	1	0	0	0	0	0.29904742616812485	mixed
AC245100.1	2	1	1	0	0	0	0	0.29754292945267397	mixed
TTN	2	1	1	0	0	0	0	0.29745501240482075	mixed
RP11-686O6.2	2	1	1	0	0	0	0	0.29741383644373576	mixed
SNORA45A	2	1	1	0	0	0	0	0.29685365514205386	mixed
NSUN5P2	2	1	1	0	0	0	0	0.2960241775076288	mixed
MPRIP-AS1	2	1	1	0	0	0	0	0.29512225948564863	mixed
GDF9	2	1	1	0	0	0	0	0.2946553691850555	mixed
VAC14-AS1	2	1	1	0	0	0	0	0.294449537838078	mixed
GCSHP5	2	1	1	0	0	0	0	0.2941662033776855	mixed
NINJ2	2	1	1	0	0	0	0	0.29365289298779096	mixed
TDRD12	2	1	1	0	0	0	0	0.2935772602507958	mixed
RP11-119F19.5	2	1	1	0	0	0	0	0.2935363484558421	mixed
AL021546.6	2	1	1	0	0	0	0	0.29296511503307815	mixed
CTB-25B13.12	2	1	1	0	0	0	0	0.2929430864299316	mixed
DUOX1	2	1	1	0	0	0	0	0.2928725511226304	mixed
CTB-50E14.5	2	1	1	0	0	0	0	0.2927171728555771	mixed
EEF1B2P3	2	1	1	0	0	0	0	0.29248024245834875	mixed
MUC6	2	1	1	0	0	0	0	0.291513590560011	mixed
CRYM	2	1	1	0	0	0	0	0.2912452123092668	mixed
REP15	2	1	1	0	0	0	0	0.2910453747807678	mixed
RP11-274E7.2	2	1	1	0	0	0	0	0.29074995455355707	mixed
RP11-762H8.2	2	1	1	0	0	0	0	0.29057203141439664	mixed
SNORA41	2	1	1	0	0	0	0	0.28759899697620417	mixed
SRP54-AS1	2	1	1	0	0	0	0	0.2863019189366566	mixed
RP11-723O4.2	2	1	1	0	0	0	0	0.286132843041223	mixed
CEP295	2	1	1	0	0	0	0	0.285360834318775	mixed
MEF2B	2	1	1	0	0	0	0	0.2851574457545298	mixed
LPAR6	2	1	1	0	0	0	0	0.28481470996172853	mixed
RP1-261D10.2	2	1	1	0	0	0	0	0.2847750672115701	mixed
ITGB1BP2	2	1	1	0	0	0	0	0.28446403326906533	mixed
ZNF818P	2	1	1	0	0	0	0	0.2832701180246014	mixed
PAPD4	2	1	1	0	0	0	0	0.28244482322783454	mixed
RP11-158K1.3	2	1	1	0	0	0	0	0.2821370997529882	mixed
RP3-508I15.21	2	1	1	0	0	0	0	0.2820436742207353	mixed
PKN2-AS1	2	1	1	0	0	0	0	0.2814589872156015	mixed
NOTCH2NL	2	1	1	0	0	0	0	0.2812275947775797	mixed
RP11-178C3.2	2	1	1	0	0	0	0	0.2811623561251341	mixed
CTA-276O3.4	2	1	1	0	0	0	0	0.2801283934499636	mixed
LIX1L	2	1	1	0	0	0	0	0.279982617202327	mixed
RP11-888D10.4	2	1	1	0	0	0	0	0.27997286198123295	mixed
ADCK4	2	1	1	0	0	0	0	0.2796087886991274	mixed
PFN4	2	1	1	0	0	0	0	0.27788385149186756	mixed
AC067945.3	2	1	1	0	0	0	0	0.2772722869062619	mixed
DRICH1	2	1	1	0	0	0	0	0.27646466411595627	mixed
ASB3	2	1	1	0	0	0	0	0.27602871841176957	mixed
RP11-260M2.1	2	1	1	0	0	0	0	0.2756972593714851	mixed
CPSF4L	2	1	1	0	0	0	0	0.2746602823864481	mixed
SCGB2B2	2	1	1	0	0	0	0	0.2745118971634851	mixed
AC253576.2	2	1	1	0	0	0	0	0.2741111530747684	mixed
AC135050.1	2	1	1	0	0	0	0	0.27371097216362683	mixed
HTR2B	2	1	1	0	0	0	0	0.2736984545363447	mixed
RP11-527J8.1	2	1	1	0	0	0	0	0.27367512714288483	mixed
MYOM1	2	1	1	0	0	0	0	0.2734024574539104	mixed
NAV1	2	1	1	0	0	0	0	0.27324621389242537	mixed
DENND6A-AS1	2	1	1	0	0	0	0	0.2729078749074073	mixed
RP3-416H24.1	2	1	1	0	0	0	0	0.27275397880140895	mixed
AP000442.1	2	1	1	0	0	0	0	0.2726217907559698	mixed
RP11-270C12.3	2	1	1	0	0	0	0	0.2722763726149442	mixed
GOLGA8N	2	1	1	0	0	0	0	0.2722188995682777	mixed
DUXAP8	2	1	1	0	0	0	0	0.272050850404741	mixed
HOTAIRM1_5	2	1	1	0	0	0	0	0.2720476591362982	mixed
RP11-488C13.7	2	1	1	0	0	0	0	0.27188962023414304	mixed
GTF2IP1	2	1	1	0	0	0	0	0.27175067261996155	mixed
CHRNE	2	1	1	0	0	0	0	0.271655423292341	mixed
RPL3P4	2	1	1	0	0	0	0	0.27155345270683046	mixed
RP11-500C11.3	2	1	1	0	0	0	0	0.27072560131127793	mixed
ZNF382	2	1	1	0	0	0	0	0.2706049873342465	mixed
SNRK-AS1	2	1	1	0	0	0	0	0.2705988860705584	mixed
RP11-726G1.1	2	1	1	0	0	0	0	0.2690526414783696	mixed
DGCR6	2	1	1	0	0	0	0	0.2682102977404127	mixed
ZRANB2-AS2	2	1	1	0	0	0	0	0.2681114705098086	mixed
CTA-228A9.3	2	1	1	0	0	0	0	0.26788937012112574	mixed
TSSK3	2	1	1	0	0	0	0	0.26786537598890436	mixed
RP11-887P2.3	2	1	1	0	0	0	0	0.2675591074797659	mixed
CTA-292E10.6	2	1	1	0	0	0	0	0.2673310772735765	mixed
RP11-67L3.4	2	1	1	0	0	0	0	0.26684425195154965	mixed
AC007098.1	2	1	1	0	0	0	0	0.2667056897772088	mixed
DAB1	2	1	1	0	0	0	0	0.265975627601419	mixed
IGF1	2	1	1	0	0	0	0	0.26569567806285377	mixed
MMP23B	2	1	1	0	0	0	0	0.2656398847594608	mixed
RP4-816N1.6	2	1	1	0	0	0	0	0.2648649818327687	mixed
RPL7P1	2	1	1	0	0	0	0	0.2642912170242248	mixed
ALDH1A2	2	1	1	0	0	0	0	0.26395850252587255	mixed
LINC01588	2	1	1	0	0	0	0	0.2638263639702786	mixed
GRIN1	2	1	1	0	0	0	0	0.2637164457870473	mixed
POU5F2	2	1	1	0	0	0	0	0.2635077724046636	mixed
RP11-410L14.2	2	1	1	0	0	0	0	0.2632996449756657	mixed
RP4-594A5.1	2	1	1	0	0	0	0	0.26319007681646467	mixed
LINC00276	2	1	1	0	0	0	0	0.2629958419774973	mixed
RN7SL689P	2	1	1	0	0	0	0	0.26249264725719046	mixed
CTC-260F20.3	2	1	1	0	0	0	0	0.2623662948000445	mixed
CTD-2224J9.4	2	1	1	0	0	0	0	0.26203311753521685	mixed
CACNA1A	2	1	1	0	0	0	0	0.2620150973949141	mixed
HSPE1-MOB4	2	1	1	0	0	0	0	0.26142041754250345	mixed
ZNF460	2	1	1	0	0	0	0	0.26084065995344646	mixed
PLCH2	2	1	1	0	0	0	0	0.2600331714910492	mixed
ZBTB18	2	1	1	0	0	0	0	0.25963601496341465	mixed
TMEM136	2	1	1	0	0	0	0	0.2578555191395708	mixed
PDE4C	2	1	1	0	0	0	0	0.25784338062609646	mixed
FTH1P8	2	1	1	0	0	0	0	0.257310432864447	mixed
RP1-63M2.7	2	1	1	0	0	0	0	0.25579899511044174	mixed
AZIN1-AS1	2	1	1	0	0	0	0	0.2557827923211872	mixed
AP006621.5	2	1	1	0	0	0	0	0.25574997346331135	mixed
SNORA73A	2	1	1	0	0	0	0	0.25545633901609266	mixed
RP3-368A4.5	2	1	1	0	0	0	0	0.2553172312993245	mixed
RNU5A-1	2	1	1	0	0	0	0	0.2550526157611038	mixed
SGOL2	2	1	1	0	0	0	0	0.25500339240992714	mixed
LYG1	2	1	1	0	0	0	0	0.254901585352316	mixed
TMEM198B	2	1	1	0	0	0	0	0.25377036422960275	mixed
PGBD4	2	1	1	0	0	0	0	0.25375720047420275	mixed
TMEM191A	2	1	1	0	0	0	0	0.25375657019414266	mixed
FOXP1-AS1	2	1	1	0	0	0	0	0.25359979737031757	mixed
BLOC1S1	2	1	1	0	0	0	0	0.2532114572676936	mixed
TMED6	2	1	1	0	0	0	0	0.25271487946349575	mixed
XXbac-B476C20.9	2	1	1	0	0	0	0	0.25240428575714785	mixed
C17orf62	2	1	1	0	0	0	0	0.25227245199254594	mixed
CHST7	2	1	1	0	0	0	0	0.25113858968029745	mixed
RP11-408P14.1	2	1	1	0	0	0	0	0.2510007041992513	mixed
GOLGA2P10	2	1	1	0	0	0	0	0.250651730986305	mixed
AC010642.1	2	1	1	0	0	0	0	0.2503585125536816	mixed
RP11-206L10.5	2	1	1	0	0	0	0	0.250106368628768	mixed
SLC26A8	2	1	1	0	0	0	0	0.250083882785634	mixed
RP11-395N3.2	2	1	1	0	0	0	0	0.24937792707238932	mixed
STEAP3-AS1	2	1	1	0	0	0	0	0.2490668363799607	mixed
RP4-784A16.5	2	1	1	0	0	0	0	0.24775239542464625	mixed
IPO5P1	2	1	1	0	0	0	0	0.2476927641446853	mixed
GSTM2	2	1	1	0	0	0	0	0.24750304510077253	mixed
PRR16	2	1	1	0	0	0	0	0.247356285062845	mixed
FAM167B	2	1	1	0	0	0	0	0.2467157832066187	mixed
RPL39P34	2	1	1	0	0	0	0	0.24586522967661545	mixed
AC097724.3	2	1	1	0	0	0	0	0.2457383111874897	mixed
ZNF320	2	1	1	0	0	0	0	0.24549481532355721	mixed
PWP2	2	1	1	0	0	0	0	0.24533788579365623	mixed
RP4-717I23.3	2	1	1	0	0	0	0	0.24442393324402883	mixed
LINC00888	2	1	1	0	0	0	0	0.2438358008041436	mixed
CTA-29F11.1	2	1	1	0	0	0	0	0.2431324071083531	mixed
CSMD1	2	1	1	0	0	0	0	0.2430695342459303	mixed
RP4-751H13.5	2	1	1	0	0	0	0	0.24287524705594032	mixed
AC139149.1	2	1	1	0	0	0	0	0.24246463929189327	mixed
N4BP2L2-IT2	2	1	1	0	0	0	0	0.24214546845791535	mixed
LACTB2-AS1	2	1	1	0	0	0	0	0.2420622046647769	mixed
RP11-73M18.10	2	1	1	0	0	0	0	0.24152387911170545	mixed
RP5-1136G13.2	2	1	1	0	0	0	0	0.24076130166680654	mixed
CARNMT1	2	1	1	0	0	0	0	0.24051550785180464	mixed
MMP25-AS1	2	1	1	0	0	0	0	0.2404766848033914	mixed
NEXN-AS1	2	1	1	0	0	0	0	0.24037017786718684	mixed
TMEM56	2	1	1	0	0	0	0	0.24016914523119942	mixed
NRD1	2	1	1	0	0	0	0	0.24008009541609907	mixed
TMEM189-UBE2V1	2	1	1	0	0	0	0	0.24005922408991764	mixed
KB-1440D3.13	2	1	1	0	0	0	0	0.24001859207045925	mixed
PCNXL3	2	1	1	0	0	0	0	0.23906554549472575	mixed
RP11-506M12.1	2	1	1	0	0	0	0	0.23734980801556743	mixed
RP11-299J3.8	2	1	1	0	0	0	0	0.23694959188968195	mixed
POU6F1	2	1	1	0	0	0	0	0.23641086754353668	mixed
AP000347.2	2	1	1	0	0	0	0	0.23580559083275276	mixed
MTND2P28	2	1	1	0	0	0	0	0.23420345433306936	mixed
