gene	subset	drug_id	drug_name	target	pathway	dataset	metric	n	spearman_rho	p_value	direction	fdr
VEZF1	all_breast_lines	1008	Methotrexate	Antimetabolite	DNA replication	GDSC1	LN_IC50	43	0.2722742373905165	0.0773369828113171	higher_expression_more_resistant	0.8462722804136206
VEZF1	all_breast_lines	1502	Bicalutamide	AR	Hormone-related	GDSC1	LN_IC50	41	0.2775261324041813	0.07895676625387513	higher_expression_more_resistant	0.8462722804136206
VEZF1	all_breast_lines	1372	Trametinib	MEK1, MEK2	ERK MAPK signaling	GDSC1	AUC	42	0.2738027712503039	0.07932819631946701	higher_expression_more_resistant	0.9227749145359531
VEZF1	all_breast_lines	1583	GSK-LSD1	KDM1	Chromatin histone methylation	GDSC2	LN_IC50	37	0.2889995258416311	0.08277380681712143	higher_expression_more_resistant	0.3469196315129354
VEZF1	all_breast_lines	1008	Methotrexate	Antimetabolite	DNA replication	GDSC1	AUC	43	0.26744186046511625	0.08295453500941169	higher_expression_more_resistant	0.9227749145359531
VEZF1	all_breast_lines	2438	ascorbate (vitamin C)	anti-oxidant proteins	Other	GDSC2	AUC	40	-0.27636022514071296	0.08430609206298535	higher_expression_more_sensitive	0.9181124278199655
VEZF1	all_breast_lines	1143	HG-5-88-01	TAK1, M4K2	Other, kinases	GDSC1	AUC	23	0.3675889328063241	0.08442064140763433	higher_expression_more_resistant	0.9227749145359531
VEZF1	all_breast_lines	1054	Palbociclib	CDK4, CDK6	Cell cycle	GDSC1	LN_IC50	42	-0.26796856008427195	0.08620560967214043	higher_expression_more_sensitive	0.8462722804136206
VEZF1	all_breast_lines	1142	HG-5-113-01	AURKA	Mitosis	GDSC1	LN_IC50	23	0.3656126482213439	0.08623309028498707	higher_expression_more_resistant	0.8462722804136206
VEZF1	all_breast_lines	2499	N-acetyl cysteine	Metabolism	Metabolism	GDSC2	AUC	40	-0.2735459662288931	0.08764676965266072	higher_expression_more_sensitive	0.9181124278199655
VEZF1	all_breast_lines	1799	Ibrutinib	BTK	Other, kinases	GDSC2	AUC	38	0.2791333843965423	0.08967148327847035	higher_expression_more_resistant	0.9181124278199655
VEZF1	all_breast_lines	1158	XMD11-85h	LRRK2, ERK5	Other, kinases	GDSC1	LN_IC50	23	0.3616600790513834	0.08994509168798821	higher_expression_more_resistant	0.8462722804136206
VEZF1	all_breast_lines	1401	AZD5438	CDK2	Cell cycle	GDSC2	AUC	37	0.28236130867709813	0.0904103408208409	higher_expression_more_resistant	0.9181124278199655
VEZF1	all_breast_lines	438	Panobinostat	HDAC	Chromatin histone acetylation	GDSC1	LN_IC50	44	-0.2577871740662438	0.09113764810653098	higher_expression_more_sensitive	0.8462722804136206
VEZF1	all_breast_lines	1161	ZG-10	JNK1	JNK and p38 signaling	GDSC1	AUC	23	0.358695652173913	0.09280630150475401	higher_expression_more_resistant	0.9227749145359531
VEZF1	all_breast_lines	1091	BMS-536924	IGF1R, IR	IGF1R signaling	GDSC1	AUC	43	-0.2592872244035035	0.09315013357214567	higher_expression_more_sensitive	0.9227749145359531
VEZF1	all_breast_lines	2177	SGC0946	DOT1L	Chromatin histone methylation	GDSC2	LN_IC50	44	0.2558139534883721	0.09372941146609985	higher_expression_more_resistant	0.37210651678998447
VEZF1	all_breast_lines	1632	Ribociclib	CDK4, CDK6	Cell cycle	GDSC2	LN_IC50	44	0.25525017618040874	0.09448028012314268	higher_expression_more_resistant	0.37210651678998447
VEZF1	all_breast_lines	2107	LJI308	RSK2, RSK1, RSK3	PI3K/MTOR signaling	GDSC2	LN_IC50	44	0.25482734319943623	0.09504647412400055	higher_expression_more_resistant	0.37210651678998447
VEZF1	all_breast_lines	1129	PF-4708671	S6K1	PI3K/MTOR signaling	GDSC2	LN_IC50	43	0.2574750830564784	0.09554203377306077	higher_expression_more_resistant	0.37210651678998447
VEZF1	all_breast_lines	2000	N27922-53-1		Unclassified	GDSC2	LN_IC50	41	0.26376306620209067	0.0956471575996671	higher_expression_more_resistant	0.37210651678998447
VEZF1	all_breast_lines	1820	123829		Unclassified	GDSC2	LN_IC50	37	0.276434329065908	0.09767662276640149	higher_expression_more_resistant	0.37210651678998447
VEZF1	all_breast_lines	1734	VSP34_8731	VSP34	Other	GDSC2	LN_IC50	37	0.27524893314367	0.09918197307255357	higher_expression_more_resistant	0.37210651678998447
VEZF1	all_breast_lines	2010	HKMTI-1-005		Unclassified	GDSC2	LN_IC50	42	0.2572725062798801	0.10000736216742048	higher_expression_more_resistant	0.37210651678998447
VEZF1	all_breast_lines	172	Embelin	XIAP	Apoptosis regulation	GDSC1	LN_IC50	45	-0.24795783926218704	0.10052676205601573	higher_expression_more_sensitive	0.8462722804136206
VEZF1	all_breast_lines	2002	N30652-18-1		Unclassified	GDSC2	LN_IC50	41	0.25993031358885027	0.10074691721796959	higher_expression_more_resistant	0.37210651678998447
VEZF1	all_breast_lines	170	Shikonin	not defined	Other	GDSC1	LN_IC50	44	-0.250599013389711	0.10085345139454754	higher_expression_more_sensitive	0.8462722804136206
VEZF1	all_breast_lines	1164	XMD8-92	ERK5	ERK MAPK signaling	GDSC1	LN_IC50	23	0.34980237154150196	0.10179594567782946	higher_expression_more_resistant	0.8462722804136206
VEZF1	all_breast_lines	1922	Cediranib	VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB	RTK signaling	GDSC2	LN_IC50	45	0.2470355731225296	0.10183967827936417	higher_expression_more_resistant	0.37210651678998447
VEZF1	all_breast_lines	170	Shikonin	not defined	Other	GDSC1	AUC	44	-0.24876673713883013	0.10345282268243876	higher_expression_more_sensitive	0.9227749145359531
VEZF1	all_breast_lines	1713	ERK_2440	ERK1,ERK2	ERK MAPK signaling	GDSC2	LN_IC50	37	0.27027027027027023	0.10569842524031972	higher_expression_more_resistant	0.3813171037150775
VEZF1	all_breast_lines	1507	Ruxolitinib	JAK1, JAK2	Other, kinases	GDSC2	AUC	40	-0.2590994371482177	0.10643398392418997	higher_expression_more_sensitive	0.9181124278199655
VEZF1	all_breast_lines	1620	PFI3	Polybromo 1, SMARCA4, SMARCA2	Chromatin other	GDSC2	LN_IC50	40	0.2583489681050657	0.10748763205255979	higher_expression_more_resistant	0.3828487067645111
VEZF1	all_breast_lines	258	STF-62247	Autophagy inducer	Other	GDSC1	AUC	45	0.2424242424242424	0.10860265168931112	higher_expression_more_resistant	0.9227749145359531
VEZF1	all_breast_lines	1458	PARP_9495	PARP1, PARP2, PARP7	Genome integrity	GDSC1	LN_IC50	43	0.24781032920567805	0.10910685827793619	higher_expression_more_resistant	0.8462722804136206
VEZF1	all_breast_lines	1048	Mirin	MRE11	Genome integrity	GDSC2	AUC	40	0.25647279549718577	0.11015642920006175	higher_expression_more_resistant	0.9181124278199655
VEZF1	all_breast_lines	172	Embelin	XIAP	Apoptosis regulation	GDSC1	AUC	45	-0.2413702239789196	0.11019552303876297	higher_expression_more_sensitive	0.9227749145359531
VEZF1	all_breast_lines	268	Sepantronium bromide	BIRC5	Apoptosis regulation	GDSC1	LN_IC50	45	0.24123847167325427	0.11039587710684234	higher_expression_more_resistant	0.8462722804136206
VEZF1	all_breast_lines	1844	776928		Unclassified	GDSC2	LN_IC50	37	0.26481744902797527	0.11320266104552348	higher_expression_more_resistant	0.3828487067645111
VEZF1	all_breast_lines	1010	Gefitinib	EGFR	EGFR signaling	GDSC2	AUC	45	0.23899868247694334	0.11384451425291227	higher_expression_more_resistant	0.9181124278199655
VEZF1	all_breast_lines	1051	Alisertib	AURKA	Mitosis	GDSC2	LN_IC50	43	0.24463908184838418	0.11386317431916398	higher_expression_more_resistant	0.3828487067645111
VEZF1	all_breast_lines	1007	Docetaxel	Microtubule stabiliser	Mitosis	GDSC1	LN_IC50	43	0.24463908184838418	0.11386317431916398	higher_expression_more_resistant	0.8462722804136206
VEZF1	all_breast_lines	1268	XAV939	TNKS1, TNKS2	WNT signaling	GDSC2	LN_IC50	40	0.2538461538461539	0.11397677000677112	higher_expression_more_resistant	0.3828487067645111
VEZF1	all_breast_lines	289	KIN001-042	GSK3B	WNT signaling	GDSC1	LN_IC50	44	0.24143763213530656	0.11436604929164743	higher_expression_more_resistant	0.8462722804136206
VEZF1	all_breast_lines	133	Doxorubicin	Anthracycline	DNA replication	GDSC1	AUC	45	-0.2386034255599473	0.11446149832982998	higher_expression_more_sensitive	0.9227749145359531
VEZF1	all_breast_lines	1230	IOX2	EGLN1	Other	GDSC1	AUC	43	-0.2435819993959529	0.11548304615704533	higher_expression_more_sensitive	0.9227749145359531
VEZF1	all_breast_lines	1939	UMI-77	MCL1	Apoptosis regulation	GDSC2	LN_IC50	41	0.24930313588850178	0.11597692830711016	higher_expression_more_resistant	0.3828487067645111
VEZF1	all_breast_lines	193	GW-2580	CSF1R	RTK signaling	GDSC1	AUC	44	0.240169133192389	0.11634036360080098	higher_expression_more_resistant	0.9227749145359531
VEZF1	all_breast_lines	2039	AGK2	BAZ2A, BAZ2B	Chromatin histone acetylation	GDSC2	LN_IC50	44	0.2397463002114165	0.11700417009188757	higher_expression_more_resistant	0.3828487067645111
VEZF1	all_breast_lines	2111	VE821	ATR	Genome integrity	GDSC2	AUC	45	-0.23662714097496704	0.11758455567089199	higher_expression_more_sensitive	0.9181124278199655
VEZF1	all_breast_lines	1714	ERK_6604	ERK1,ERK2	ERK MAPK signaling	GDSC2	AUC	37	0.26126126126126126	0.11830861772234968	higher_expression_more_resistant	0.9181124278199655
VEZF1	all_breast_lines	1241	CHIR-99021	GSK3A, GSK3B	WNT signaling	GDSC1	LN_IC50	42	0.24446965399886558	0.11868605053626101	higher_expression_more_resistant	0.8462722804136206
VEZF1	all_breast_lines	2106	Uprosertib	AKT1, AKT2, AKT3	PI3K/MTOR signaling	GDSC2	LN_IC50	41	0.24738675958188155	0.11889910804861421	higher_expression_more_resistant	0.3828487067645111
VEZF1	all_breast_lines	1242	(5Z)-7-Oxozeaenol	TAK1	Other, kinases	GDSC1	AUC	42	0.24365934689247226	0.11995116957221501	higher_expression_more_resistant	0.9227749145359531
VEZF1	all_breast_lines	1720	AZD5991	MCL1	Apoptosis regulation	GDSC2	LN_IC50	37	0.2598387861545756	0.12039866108979672	higher_expression_more_resistant	0.3828487067645111
VEZF1	all_breast_lines	1736	Selumetinib	MEK1, MEK2	ERK MAPK signaling	GDSC2	LN_IC50	37	0.25936462778568037	0.12110144808208102	higher_expression_more_resistant	0.3828487067645111
VEZF1	all_breast_lines	294	MPS-1-IN-1	MPS1	Mitosis	GDSC1	AUC	45	0.2343873517786561	0.12120152241862824	higher_expression_more_resistant	0.9227749145359531
VEZF1	all_breast_lines	1720	AZD5991	MCL1	Apoptosis regulation	GDSC2	AUC	37	0.25912754860123277	0.12145399033619644	higher_expression_more_resistant	0.9181124278199655
VEZF1	all_breast_lines	438	Panobinostat	HDAC	Chromatin histone acetylation	GDSC1	AUC	44	-0.2369274136715997	0.12150300557413177	higher_expression_more_sensitive	0.9227749145359531
VEZF1	all_breast_lines	1237	EPZ004777	DOT1L	Chromatin histone methylation	GDSC2	LN_IC50	45	0.23372859025032935	0.12228114805141045	higher_expression_more_resistant	0.3828487067645111
VEZF1	all_breast_lines	1007	Docetaxel	Microtubule stabiliser	Mitosis	GDSC1	AUC	43	0.23920265780730898	0.12238026605352664	higher_expression_more_resistant	0.9227749145359531
VEZF1	all_breast_lines	1777	GSK2276186C	JAK1, JAK2, JAK3	Other, kinases	GDSC2	LN_IC50	37	0.2584163110478899	0.12251622250358161	higher_expression_more_resistant	0.3828487067645111
VEZF1	all_breast_lines	1712	Eg5_9814	KSP11	Other	GDSC2	LN_IC50	37	0.25770507349454713	0.12358538086941877	higher_expression_more_resistant	0.3828487067645111
VEZF1	all_breast_lines	1598	LGK974	PORCN	WNT signaling	GDSC2	LN_IC50	45	0.23293807641633724	0.12358624920117552	higher_expression_more_resistant	0.3828487067645111
VEZF1	all_breast_lines	1449	AZD1208	PIM1, PIM2, PIM3	Other, kinases	GDSC2	AUC	37	-0.25651967757230915	0.12538276591219938	higher_expression_more_sensitive	0.9181124278199655
VEZF1	all_breast_lines	1142	HG-5-113-01	AURKA	Mitosis	GDSC1	AUC	23	0.32806324110671936	0.126449901879758	higher_expression_more_resistant	0.9227749145359531
VEZF1	all_breast_lines	1060	PD0325901	MEK1, MEK2	ERK MAPK signaling	GDSC2	AUC	45	0.23109354413702238	0.1266722394615615	higher_expression_more_resistant	0.9181124278199655
VEZF1	all_breast_lines	574	Wnt-C59	PORCN	WNT signaling	GDSC1	AUC	44	-0.2335529794606889	0.12705847677746568	higher_expression_more_sensitive	0.9227749145359531
VEZF1	all_breast_lines	219	AT-7519	CDK1, CDK2, CDK4, CDK6, CDK9	Cell cycle	GDSC1	LN_IC50	45	0.23069828722002633	0.1273409857186824	higher_expression_more_resistant	0.8462722804136206
VEZF1	all_breast_lines	2156	5-azacytidine	DNA methyltransferases	Other	GDSC2	LN_IC50	40	0.24409005628517827	0.12904660981911084	higher_expression_more_resistant	0.3954654171875977
VEZF1	all_breast_lines	1441	AZD2014	mTORC1, mTORC2	PI3K/MTOR signaling	GDSC1	LN_IC50	43	0.2349743279975838	0.12932939304815297	higher_expression_more_resistant	0.8462722804136206
VEZF1	all_breast_lines	309	Y-39983	ROCK	Cytoskeleton	GDSC1	LN_IC50	45	0.2284584980237154	0.13118068467072885	higher_expression_more_resistant	0.8462722804136206
VEZF1	all_breast_lines	1416	AZD8931	EGFR, ERBB2, ERBB3	RTK signaling	GDSC1	AUC	44	0.23086680761099365	0.13161532071603965	higher_expression_more_resistant	0.9227749145359531
VEZF1	all_breast_lines	1375	Temozolomide	DNA alkylating agent	DNA replication	GDSC2	AUC	45	-0.2281949934123847	0.13163804515409053	higher_expression_more_sensitive	0.9181124278199655
VEZF1	all_breast_lines	476	SB505124	TGFBR1, ACVR1B, ACVR1C	RTK signaling	GDSC1	AUC	44	-0.23058491895701197	0.13210050497806183	higher_expression_more_sensitive	0.9227749145359531
VEZF1	all_breast_lines	1416	AZD8931	EGFR, ERBB2, ERBB3	RTK signaling	GDSC1	LN_IC50	44	0.23016208597603943	0.13283078344838314	higher_expression_more_resistant	0.8462722804136206
VEZF1	all_breast_lines	1175	Rucaparib	PARP1, PARP2	Genome integrity	GDSC2	LN_IC50	45	0.22740447957839258	0.13301727912455544	higher_expression_more_resistant	0.4032970696861521
VEZF1	all_breast_lines	1261	rTRAIL	TRAIL receptor agonist	Apoptosis regulation	GDSC1	AUC	43	0.23255813953488372	0.1334305475702623	higher_expression_more_resistant	0.9227749145359531
VEZF1	all_breast_lines	1136	Capivasertib	AKT	PI3K/MTOR signaling	GDSC1	LN_IC50	42	0.2352321529859817	0.1337168372395677	higher_expression_more_resistant	0.8462722804136206
VEZF1	all_breast_lines	1187	CCT245232	HSF1	Unclassified	GDSC1	LN_IC50	42	0.2352321529859817	0.1337168372395677	higher_expression_more_resistant	0.8462722804136206
VEZF1	all_breast_lines	1243	Piperlongumine	Induces reactive oxygen species	Other	GDSC1	LN_IC50	43	0.23225611597704623	0.1339499274688665	higher_expression_more_resistant	0.8462722804136206
VEZF1	all_breast_lines	1427	AZD5582	IAP	Other	GDSC1	LN_IC50	44	0.22931642001409444	0.13430037068815698	higher_expression_more_resistant	0.8462722804136206
VEZF1	all_breast_lines	302	PI-103	PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2	Other, kinases	GDSC1	AUC	44	0.22875264270613108	0.1352868045171895	higher_expression_more_resistant	0.9227749145359531
VEZF1	all_breast_lines	1088	Irinotecan	TOP1	DNA replication	GDSC2	LN_IC50	45	0.2258234519104084	0.1358080739899745	higher_expression_more_resistant	0.4069735591097495
VEZF1	all_breast_lines	207	AS601245	JNK1, JNK2, JNK2	JNK and p38 signaling	GDSC1	AUC	45	-0.22503293807641633	0.13721971864011118	higher_expression_more_sensitive	0.9227749145359531
VEZF1	all_breast_lines	2038	UNC0638	G9A, GLP	Chromatin histone methylation	GDSC2	LN_IC50	39	0.24210526315789477	0.13755767859590798	higher_expression_more_resistant	0.4069735591097495
VEZF1	all_breast_lines	1802	Zoledronate	 	Other	GDSC2	LN_IC50	37	0.24822190611664294	0.13851380783735334	higher_expression_more_resistant	0.4069735591097495
VEZF1	all_breast_lines	2106	Uprosertib	AKT1, AKT2, AKT3	PI3K/MTOR signaling	GDSC2	AUC	41	0.23501742160278752	0.139109794485031	higher_expression_more_resistant	0.9181124278199655
VEZF1	all_breast_lines	1913	AGI-5198	IDH1 (R132H)	Metabolism	GDSC2	LN_IC50	45	0.2229249011857707	0.14103744065718324	higher_expression_more_resistant	0.41015990395201246
VEZF1	all_breast_lines	1526	Refametinib	MEK1, MEK2	ERK MAPK signaling	GDSC1	LN_IC50	40	0.23677298311444658	0.14128904135436962	higher_expression_more_resistant	0.8462722804136206
VEZF1	all_breast_lines	476	SB505124	TGFBR1, ACVR1B, ACVR1C	RTK signaling	GDSC1	LN_IC50	44	-0.22522903453136012	0.14157457642577875	higher_expression_more_sensitive	0.8462722804136206
VEZF1	all_breast_lines	1059	AZD8055	MTORC1, MTORC2	PI3K/MTOR signaling	GDSC1	AUC	43	-0.22772576260948355	0.1419223183501598	higher_expression_more_sensitive	0.9227749145359531
VEZF1	all_breast_lines	1194	SB505124	TGFBR1, ACVR1B, ACVR1C	RTK signaling	GDSC1	AUC	43	-0.22727272727272727	0.14273844808422032	higher_expression_more_sensitive	0.9227749145359531
VEZF1	all_breast_lines	133	Doxorubicin	Anthracycline	DNA replication	GDSC1	LN_IC50	45	-0.22187088274044792	0.1429755759695455	higher_expression_more_sensitive	0.8462722804136206
VEZF1	all_breast_lines	289	KIN001-042	GSK3B	WNT signaling	GDSC1	AUC	44	0.22438336856941507	0.1431153279279331	higher_expression_more_resistant	0.9227749145359531
VEZF1	all_breast_lines	1922	Cediranib	VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB	RTK signaling	GDSC2	AUC	45	0.2214756258234519	0.1437074360717087	higher_expression_more_resistant	0.9181124278199655
VEZF1	all_breast_lines	478	LDN-193189	BMP	Other	GDSC1	AUC	44	-0.22381959126145173	0.14414936147950977	higher_expression_more_sensitive	0.9227749145359531
VEZF1	all_breast_lines	1631	PRT062607	SYK	Other, kinases	GDSC2	LN_IC50	40	0.23433395872420262	0.14555435597273358	higher_expression_more_resistant	0.4131502162971489
VEZF1	all_breast_lines	1564	SCH772984	ERK1, ERK2	ERK MAPK signaling	GDSC2	LN_IC50	45	0.22015810276679837	0.14616698486733254	higher_expression_more_resistant	0.4131502162971489
VEZF1	all_breast_lines	1024	Lestaurtinib	FLT3, JAK2, NTRK1, NTRK2, NTRK3	Other, kinases	GDSC2	LN_IC50	45	0.22002635046113303	0.14641463805618257	higher_expression_more_resistant	0.4131502162971489
VEZF1	all_breast_lines	2498	alpha-lipoic acid	Metabolism	Metabolism	GDSC2	LN_IC50	40	0.23245778611632273	0.14889919865778437	higher_expression_more_resistant	0.4160418786026328
VEZF1	all_breast_lines	288	WHI-P97	JAK3	Other, kinases	GDSC1	LN_IC50	45	0.21870882740447956	0.14890822330482914	higher_expression_more_resistant	0.8462722804136206
VEZF1	all_breast_lines	2096	VX-11e	ERK2	ERK MAPK signaling	GDSC2	AUC	45	0.21857707509881422	0.1491592911510601	higher_expression_more_resistant	0.9181124278199655
VEZF1	all_breast_lines	1072	Avagacestat	Amyloid beta20, Amyloid beta40	Other	GDSC1	LN_IC50	43	0.22364844457867714	0.14939273831291092	higher_expression_more_resistant	0.8462722804136206
VEZF1	all_breast_lines	1114	Cetuximab	EGFR	EGFR signaling	GDSC1	LN_IC50	41	0.22891986062717776	0.1499609290486044	higher_expression_more_resistant	0.8462722804136206
VEZF1	all_breast_lines	1712	Eg5_9814	KSP11	Other	GDSC2	AUC	37	0.2413466097676624	0.15013946808165263	higher_expression_more_resistant	0.9181124278199655
VEZF1	all_breast_lines	1007	Docetaxel	Microtubule stabiliser	Mitosis	GDSC2	AUC	46	0.21480111008325625	0.15169971905955118	higher_expression_more_resistant	0.9181124278199655
VEZF1	all_breast_lines	1526	Refametinib	MEK1, MEK2	ERK MAPK signaling	GDSC1	AUC	40	0.22964352720450282	0.15402155539298484	higher_expression_more_resistant	0.9227749145359531
VEZF1	all_breast_lines	1512	Cyclophosphamide	Alkylating agent	DNA replication	GDSC2	AUC	45	-0.21594202898550724	0.15424630178621385	higher_expression_more_sensitive	0.9181124278199655
VEZF1	all_breast_lines	1175	Rucaparib	PARP1, PARP2	Genome integrity	GDSC1	LN_IC50	42	0.2237257920751965	0.15436572076116142	higher_expression_more_resistant	0.8462722804136206
VEZF1	all_breast_lines	1614	WZ4003	NUAK1, NUAK2	Other, kinases	GDSC2	AUC	40	0.22870544090056288	0.15575724256767648	higher_expression_more_resistant	0.9181124278199655
VEZF1	all_breast_lines	257	NPK76-II-72-1	PLK3	Cell cycle	GDSC1	LN_IC50	45	0.21515151515151515	0.15579691471684523	higher_expression_more_resistant	0.8462722804136206
VEZF1	all_breast_lines	376	Brivanib, BMS-540215	VEGFR, PDGFR	RTK signaling	GDSC1	LN_IC50	43	0.21987315010570824	0.15656375549873014	higher_expression_more_resistant	0.8462722804136206
VEZF1	all_breast_lines	1084	Rapamycin	MTORC1	PI3K/MTOR signaling	GDSC2	AUC	45	0.21409749670619233	0.15788210607247244	higher_expression_more_resistant	0.9181124278199655
VEZF1	all_breast_lines	1009	Tretinoin	Retinoic acid	Other	GDSC1	AUC	43	-0.2186650558743582	0.15891070694380807	higher_expression_more_sensitive	0.9227749145359531
VEZF1	all_breast_lines	226	GSK1070916	AURKA, AURKC	Mitosis	GDSC1	LN_IC50	43	0.21836303231652066	0.1595014293840803	higher_expression_more_resistant	0.8462722804136206
